lid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
12172,0.90384614,0.0,0.97196263,0.8333333,1.0,1.0,1.0,0.5,1.0,0.26666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.22222224,0.44444448,0.6666667,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6,0.20000002,0.5435898,0.0,0.03846154,0.0,1.0,1.0,1.0,0.25,0.22307692,0.0,0.75,0.8,1.0,0.0,0.6363636,0.125,0.6666667,0.5,0.33333334,0.0,1.0,0.2,0.25,0.6666667,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666667,0.90909094,1.0,0.53571427,0.0,0.71428573,0.0,0.5,0.0,1.0,0.6,0.0,1.0,1.0,0.5,0.5,1.0,1.0
12173,0.930521,0.0,0.954955,1.0,1.0,1.0,0.0,0.33333334,1.0,0.8,0.0,1.0,0.0,0.8333333,1.0,1.0,1.0,1.0,0.6666667,0.43055555,0.6,0.85714287,0.6666667,0.90909094,0.5,0.8,0.95238096,0.6666667,1.0,0.0,0.0,1.0,0.72727275,0.1875,0.8705357,0.09090909,0.0,0.0625,0.90909094,1.0,1.0,0.5714286,0.875,0.9375,0.42857143,0.125,0.0,0.0,0.90909094,0.125,0.125,0.5,0.25,1.0,1.0,0.0,0.14583333,0.42857143,1.0,0.25,0.6666667,0.0,1.0,1.0,1.0,0.6666667,0.5,1.0,0.8181818,0.0030959754,0.34375,0.15789473,0.125,0.48026317,1.0,0.0,1.0,0.2,0.8333333,0.9655172,0.0,0.5,0.44444445,0.8333333,0.75
12174,0.96153843,0.0,0.9722222,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.41666666,0.0,0.0,0.8333333,1.0,0.5,0.9230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.90909094,0.0,0.5297619,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.93333334,0.875,0.0,0.06666667,0.0,0.0,1.0,0.125,0.16666667,1.0,0.5,0.125,1.0,0.33333334,0.5,0.0,1.0,0.0,0.6666667,0.0,0.8,1.0,1.0,0.5,1.0,0.6666667,0.9,0.0625,0.35714287,0.0,0.0,0.625,1.0,0.0,1.0,0.0,0.0,0.96428573,1.0,0.0,1.0,0.8333333,0.6785714
12175,0.9607843,0.0,0.954955,1.0,1.0,1.0,1.0,1.0,1.0,0.45000002,0.0,0.0,0.0,0.8333333,1.0,1.0,0.84615386,1.0,0.6666667,0.4027778,0.6,1.0,1.0,0.9444444,0.8888889,1.0,0.95,0.8333333,0.8333333,0.0,0.0,0.0,0.14545456,0.30769232,0.48901102,0.54545456,0.7,0.6458333,0.45454547,0.3,0.33333334,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.27272728,0.26666668,0.22222224,0.5,0.0,0.5,0.5,0.5,0.28125,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0625,0.22222222,0.0,0.11111111,0.625,1.0,0.0,1.0,0.2,0.0,0.033333335,1.0,0.5,0.027777778,0.5,0.2857143
12176,0.9230769,0.0,0.963964,0.6666667,0.0,1.0,0.6666667,1.0,1.0,1.0,0.8333333,1.0,0.8333333,0.8333333,1.0,1.0,0.9230769,1.0,0.6666667,0.44444445,0.40000004,1.0,1.0,0.85858583,0.47058827,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2909091,0.32307693,0.5494506,0.45454547,0.7,0.64444447,0.54545456,0.3,0.33333334,1.0,1.0,0.93333334,0.0,0.0,0.0,0.0,0.9166667,0.3,0.33333334,1.0,0.0,0.0,0.0,0.0,0.1875,0.0,1.0,0.25,0.25,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.05882353,0.64285713,0.05882353,0.85714287,0.05042017,1.0,0.0,0.0625,0.0,0.0,0.96666664,0.16666667,0.0,0.5,1.0,0.6875
12177,0.96153843,0.0,0.954955,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.8333333,1.0,0.8333333,0.8333333,1.0,1.0,0.9230769,1.0,0.33333334,0.45833334,0.35000002,0.8,1.0,0.9444444,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.52727276,0.12307693,0.48717952,0.54545456,0.6,0.5,0.45454547,0.4,0.5,1.0,1.0,0.9411765,0.0,0.0,0.0,0.0,0.8333333,0.14814815,0.16666667,0.5,0.0,1.0,0.0,0.0,0.28125,0.0,1.0,0.0,0.6666667,0.0,0.8,0.33333334,1.0,1.0,0.0,1.0,0.9,0.0625,0.5625,0.1640625,0.65625,0.046875,0.5833334,0.0,1.0,0.2,0.0,0.96666664,0.8,0.5,0.5,1.0,0.8333333
12178,0.9433962,0.09090909,0.8694215,0.6666667,0.0,0.75,0.6666667,1.0,1.0,0.8,0.0,0.0,0.0,0.8333333,1.0,1.0,0.84249085,1.0,0.33333334,0.47222224,0.6,0.8333333,0.6666667,0.8660288,0.5,1.0,0.95,0.75,1.0,0.0,0.0,0.25,0.07272728,0.31428573,0.52040815,0.5833333,0.8,0.6458333,0.41666666,0.2,0.33333334,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.18181819,0.13333334,0.11111112,0.0,0.0,0.0,0.5,0.0,0.20833333,0.0,1.0,0.5,0.6666667,0.0,1.0,1.0,1.0,0.6666667,0.5,1.0,1.0,0.05,0.54545456,0.15277778,0.64772725,0.116161615,0.875,0.0,0.06666667,0.0,0.0,0.10344828,0.0,0.5,0.11111111,0.5,0.35714287
12179,0.8038461,0.0,0.9724771,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.8333333,1.0,0.8333333,0.8333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6296296,0.8888889,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.6666667,1.0,1.0,0.625,0.0,0.0,0.0,0.0,0.90909094,0.125,0.22222224,1.0,0.25,0.0,1.0,0.33333334,0.75,0.0,1.0,0.0,1.0,0.0,0.8,1.0,1.0,0.0,1.0,1.0,0.225,0.0,0.5625,0.0625,0.75,0.15625,1.0,0.0,1.0,0.0,0.0,0.9655172,0.8,0.0,1.0,1.0,1.0
12260,0.96153843,0.0,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4166667,0.6666667,1.0,1.0,1.0,0.9444444,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4727273,0.0,0.510989,0.0,0.0,0.0,1.0,1.0,1.0,0.5714286,1.0,1.0,0.42857143,0.0,0.0,0.0,0.0,0.0,0.33333337,1.0,0.25,1.0,1.0,0.0,0.14583333,0.16666667,0.5,0.5,0.33333334,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.0,0.42857143,0.9375,0.85714287,0.80357146,1.0,0.0,1.0,0.2,0.0,0.18333334,0.0,0.5,0.0,0.5,0.5
12261,0.96153843,0.0,0.9727273,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.8333333,1.0,0.8333333,0.8333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.9444444,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44444448,0.0,0.5,1.0,0.5,0.6666667,0.0,0.25,0.8333333,0.5,0.3,0.44444445,0.31111112,0.2,0.7777778,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,1.0,0.75
12262,0.96153843,0.0,0.94392526,1.0,0.0,1.0,1.0,0.6666667,1.0,1.0,0.6666667,1.0,0.6666667,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55,1.0,1.0,0.9411765,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9375,1.0,1.0,1.0,1.0,0.0,0.0625,0.0,0.0,0.9166667,0.10000001,0.22222224,1.0,0.33333334,0.0,0.0,0.16666667,0.6666667,0.0,1.0,0.0,0.22222224,0.6666667,0.45000002,0.0,0.5,0.5,0.5,0.6666667,0.9,0.5,0.0,0.4375,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9655172,0.8,0.0,1.0,1.0,0.75
12263,0.8856305,0.0,0.98214287,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.41666666,0.0,0.0,0.8333333,1.0,0.5,1.0,1.0,0.8333333,0.62500006,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.90909094,0.0,0.5589744,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8235294,0.0,0.0,0.0,0.0,1.0,0.083333336,0.22222224,1.0,0.625,0.0,1.0,0.6666667,0.21875,0.0,1.0,0.0,0.6666667,0.0,0.6666667,0.0,1.0,0.0,1.0,1.0,0.79545456,0.055555556,0.35714287,0.31944445,0.08928572,0.45238096,0.5833334,0.0,1.0,0.0,0.0,0.9,1.0,0.0,0.94736844,0.6111111,0.46428573
12264,0.96153843,0.0,0.9080997,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.53333336,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.33333334,1.0,0.25,0.75,0.0,0.0,0.75,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.125,0.64285713,0.875,0.85714287,0.75,1.0,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,0.9444444,0.75
12265,0.8888889,0.0,0.9478261,0.75,0.0,1.0,0.6666667,1.0,1.0,0.6666667,0.0,0.0,0.0,0.8333333,1.0,1.0,0.9285714,1.0,0.6666667,0.3866667,0.4666667,0.8,0.6666667,0.85858583,0.6296296,1.0,0.95454544,0.8,0.8,0.0,0.0,0.0,0.09090909,0.23809525,0.4744898,0.6363636,0.72727275,0.6041667,0.36363637,0.27272728,0.22222224,1.0,1.0,0.875,0.0,0.0,0.0,0.06666667,0.2777778,0.19444445,0.083333336,1.0,0.0,0.0,0.0,0.2,0.14,0.0,1.0,0.25,0.6666667,0.0,0.8,0.5,1.0,0.6666667,0.0,1.0,0.8888889,0.094444446,0.6,0.05,1.0,0.05,1.0,0.0,0.125,0.0,0.0,0.033333335,0.3333333,0.0,0.0,0.5,0.42222226
12266,0.96153843,0.0,0.9724771,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.8333333,1.0,0.8333333,0.8333333,1.0,1.0,0.8384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444,1.0,1.0,0.61111116,0.8333333,0.0,0.0,1.0,1.0,0.0,0.78571427,0.0,0.0,0.0,1.0,0.5066667,0.61111116,1.0,0.775,0.9375,0.0,0.0,0.0,0.0,1.0,0.125,0.33333334,1.0,0.2,0.2,0.0,0.6666667,0.8,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33333334,0.9,0.0,0.53571427,0.05882353,0.71428573,0.042016808,1.0,0.0,1.0,0.5,0.0,0.62068963,0.8,0.0,0.7777778,0.8333333,0.75
12267,0.9230769,0.0,0.9814815,1.0,1.0,1.0,1.0,0.6666667,1.0,0.8333333,0.0,0.0,0.33333334,1.0,1.0,0.6666667,0.80769235,1.0,0.375,0.2777778,0.20000002,0.8,1.0,0.8636363,0.8333333,0.9,0.95,1.0,1.0,0.0,0.0,0.75,0.16666669,0.24175827,0.40512824,0.07692308,0.041666668,0.0,0.9,1.0,1.0,0.07692308,0.225,0.0,0.9,0.8,1.0,0.25925928,0.54545456,0.2916667,0.6666667,0.5,0.25,0.0,1.0,0.0,0.25,0.8333333,0.5,0.5,0.6666667,0.16666667,0.8,0.0,1.0,0.25,0.5,1.0,1.0,1.0,0.6785714,0.125,0.75,0.0,0.875,0.0,1.0,0.8,0.0,1.0,1.0,0.5,0.5,0.36842105,0.35714287
12268,0.9423077,0.0,0.9814815,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.9444444,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.083333336,0.0,0.0,0.9166667,0.53333336,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.3125,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666667,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.9,0.118421055,0.53571427,0.875,0.71428573,0.625,1.0,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,1.0,0.75
12269,0.96153843,0.0,0.8831775,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.8,1.0,0.8,0.8,1.0,1.0,0.8384616,1.0,0.33333334,0.5,0.4666667,0.8,0.6666667,0.85858583,0.9444444,1.0,1.0,0.61111116,0.8333333,0.0,0.0,0.0,0.8,0.18571429,0.9285714,0.0,0.0,0.0625,1.0,0.7933333,1.0,1.0,0.72499996,0.875,0.0,0.0,0.0,0.0,0.90909094,0.20833334,0.11111112,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.25,0.6666667,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.9,0.05882353,0.64285713,0.0,0.85714287,0.008403362,1.0,0.0,1.0,0.2,0.0,0.9310345,0.8,0.0,0.9444444,0.8333333,0.75
12270,0.9129629,0.0,0.9722222,0.71428573,1.0,1.0,1.0,0.6666667,1.0,0.8,0.0,0.0,0.0,0.8333333,1.0,1.0,1.0,1.0,0.25,0.32,0.4,1.0,1.0,0.77511966,0.47222224,1.0,1.0,1.0,1.0,0.0,0.0,0.75,0.33333334,0.5714286,0.75510204,0.0,0.041666668,0.0,1.0,1.0,1.0,0.14285715,0.1638889,0.0,0.85714287,0.8666667,1.0,0.0,0.36363637,0.25,0.22222224,0.0,0.25,0.25,0.5,0.22222224,0.3,0.8333333,1.0,0.75,1.0,0.0,1.0,0.33333334,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.6,0.0,1.0,1.0,0.5,0.5,0.9444444,1.0
12271,0.96153843,0.0,0.9814815,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.8333333,1.0,0.8333333,0.8333333,1.0,1.0,1.0,1.0,0.6666667,0.43055558,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0625,1.0,1.0,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.9166667,0.125,0.22222224,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.5,0.5,0.6666667,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.0625,0.53571427,0.0625,0.71428573,0.04464286,0.5,0.0,1.0,0.2,0.0,0.9655172,0.8,0.5,0.5,1.0,1.0
12272,0.89559746,0.002777778,0.9166667,1.0,1.0,1.0,1.0,0.53333336,1.0,0.40000004,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.33333334,0.47222224,0.6,1.0,1.0,0.8181819,0.47222224,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.6,0.2769231,0.5769231,0.0,0.041666668,0.0,1.0,1.0,1.0,0.2857143,0.1638889,0.0,0.71428573,0.8666667,1.0,0.0,0.6363636,0.20833334,0.44444448,0.5,0.25,0.25,0.0,0.0,0.25,0.6666667,1.0,0.75,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.6666667,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.3,0.0,1.0,1.0,0.5,0.5,0.8333333,0.5
12273,0.81858975,0.0,0.7943925,0.8333333,1.0,1.0,1.0,0.6666667,1.0,0.6,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,0.33333334,0.5694444,0.6,0.8,1.0,0.8888889,0.8333333,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.4,0.5538462,0.8626374,0.0,0.041666668,0.0,1.0,1.0,0.6666667,0.14285715,0.1638889,0.0,0.85714287,0.8666667,0.6666667,0.14814815,0.15151516,0.14814815,0.44444448,0.5,0.2,0.5,1.0,0.0,0.38333336,0.6666667,1.0,0.25,0.6666667,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0875,0.9375,0.6785714,0.046875,0.6785714,0.05357143,0.375,0.0,1.0,0.33333334,0.0,1.0,1.0,0.5,0.5,0.9444444,1.0
12274,0.96153843,0.0,0.96363634,1.0,0.0,1.0,0.0,0.6,1.0,1.0,0.0,0.0,0.0,0.8333333,1.0,1.0,1.0,1.0,0.6666667,0.41333333,0.40000004,0.8,1.0,0.90909094,0.2037037,0.8,1.0,0.6666667,1.0,0.0,0.0,0.75,0.41818184,0.12307693,0.53296703,0.09090909,0.0,0.0625,0.90909094,1.0,1.0,0.5714286,0.875,0.9375,0.42857143,0.125,0.0,0.0,0.36363637,0.11111111,0.125,0.5,0.0,1.0,1.0,0.0,0.17999999,0.42857143,1.0,0.25,0.6666667,0.0,0.8,1.0,1.0,0.5,0.5,1.0,0.7692308,0.0030864198,0.5625,0.22222222,0.75,0.16666667,1.0,0.0,1.0,0.0,0.6666667,0.9655172,0.0,0.5,0.5,0.50877196,0.2857143
12275,0.9622642,0.0,0.96363634,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.85714287,1.0,0.85714287,0.85714287,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.6,0.5,1.0,0.9444444,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.84615386,0.0,0.0,0.0,1.0,0.93333334,1.0,1.0,1.0,1.0,0.0,0.06666667,0.0,0.0,1.0,0.10000001,0.25,1.0,0.0,0.13333334,0.0,0.0,0.96,0.0,0.5,0.5,0.6666667,0.0,0.6,1.0,0.5,0.6666667,0.0,0.25,1.0,0.59210527,0.28125,0.33333334,0.33333334,0.140625,0.8888889,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,1.0,0.75
12373,0.8161058,0.096354164,0.75744045,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.0,0.0,0.6666667,1.0,1.0,0.33333334,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.7799043,0.9444444,0.9,0.95238096,0.95,0.95,0.0,0.0,1.0,0.20000002,0.3,0.5,0.071428575,0.037037037,0.0,0.9230769,1.0,1.0,0.85714287,0.962963,1.0,0.07692308,0.0,0.0,0.33333334,0.6666667,0.083333336,0.22222224,1.0,0.75,1.0,1.0,1.0,0.25,0.0,1.0,0.0,0.6666667,0.25,1.0,1.0,1.0,0.0,0.5,1.0,0.9,0.95,0.64285713,0.1,0.7857143,0.14285715,0.6,0.0,1.0,0.16666667,0.0,0.9375,1.0,0.5,0.5,0.5,0.39285716
12A79,0.7730769,0.0,0.9722222,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.8,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.9583333,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.90909094,0.125,0.33333337,1.0,0.5,0.5,1.0,0.4,0.47916666,0.0,1.0,0.0,1.0,0.0,0.8,1.0,1.0,0.5,1.0,1.0,0.25,0.0,0.85714287,0.9375,0.85714287,0.80357146,1.0,0.0,1.0,0.0,0.0,0.9655172,1.0,0.0,1.0,1.0,1.0
12A80,0.9317617,0.0,0.9814815,1.0,1.0,1.0,1.0,0.6666667,1.0,1.0,0.6666667,1.0,0.6666667,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94736844,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.06666667,0.20000002,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6666667,0.0,0.8,1.0,0.5,1.0,0.0,0.0,0.9,0.33223686,0.53571427,0.6875,0.71428573,0.49107143,1.0,0.0,1.0,0.0,0.0,1.0,0.8,0.0,1.0,1.0,0.75
12A81,0.96153843,0.0,0.9813084,1.0,1.0,1.0,0.5,0.6666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9583333,1.0,1.0,1.0,1.0,0.94736844,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.54545456,0.0,0.51648355,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.11111112,0.5,0.0,0.0,0.0,0.0,0.9583333,0.0,1.0,0.0,0.6666667,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9,0.0625,0.64285713,0.9375,0.85714287,0.80357146,1.0,0.0,1.0,0.2,0.6666667,0.9655172,0.8,0.5,0.5,0.51851857,0.3714286
12A82,0.93076915,0.0,0.95535713,0.85714287,1.0,1.0,1.0,1.0,1.0,0.53333336,0.0,0.0,0.0,0.8333333,1.0,0.6666667,0.41923082,1.0,0.6666667,0.2916667,0.6,1.0,1.0,0.81313133,0.9444444,1.0,1.0,0.8333333,0.8333333,0.0,0.0,0.0,0.01818182,0.2923077,0.4615385,0.72727275,0.8,0.9375,0.27272728,0.2,0.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.083333336,0.20000002,0.22222224,0.0,0.0,0.6666667,0.0,0.6666667,0.125,0.0,1.0,0.5,1.0,0.0,1.0,0.75,1.0,0.6666667,1.0,1.0,1.0,0.11111111,0.42857143,0.11029412,0.10714286,0.75630254,0.875,0.0,1.0,0.4,0.0,0.9354839,1.0,0.5,0.5,0.39814815,0.275
12A83,0.9294871,0.0,0.9375,1.0,0.0,1.0,0.6666667,0.6,1.0,1.0,0.0,0.0,0.0,0.8333333,1.0,1.0,0.8333333,1.0,0.6666667,0.4027778,0.53333336,0.8,0.6666667,0.90909094,0.4722222,1.0,1.0,0.3888889,0.8333333,0.0,0.0,0.75,0.54545456,0.16923077,0.6263737,0.09090909,0.0,0.0625,0.90909094,1.0,1.0,0.5714286,0.8666667,0.875,0.42857143,0.13333334,0.0,0.0,0.8181818,0.14285715,0.16666667,0.5,0.25,1.0,0.0,0.0,0.14583333,0.5,1.0,0.25,0.6666667,0.0,0.8,1.0,0.6666667,0.5,0.5,1.0,0.8333333,0.0034722222,0.35714287,0.125,0.0,0.58035713,1.0,0.0,1.0,0.0,0.16000001,0.19310345,0.2,0.5,0.0,0.5833334,0.71428573
12A84,0.9433962,0.0,0.9813084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.07692308,0.0,0.0,1.0,1.0,1.0,0.9230769,0.875,1.0,0.0,0.125,0.0,0.0,1.0,0.11111112,0.33333334,1.0,0.5,1.0,1.0,0.75,0.5,0.0,0.0,1.0,0.6666667,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
12A85,0.9294871,0.0,0.96363634,1.0,1.0,1.0,0.6666667,0.5,1.0,1.0,0.0,0.0,0.0,0.8333333,1.0,1.0,0.8384616,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444,1.0,1.0,0.8888889,0.8888889,0.0,0.0,0.5,1.0,0.0,0.8021978,0.09090909,0.0,0.0625,0.90909094,0.93333334,1.0,1.0,0.775,0.9375,0.0,0.0,0.0,0.0,1.0,0.10000001,0.22222224,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44444448,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.8181818,0.0625,0.53571427,0.671875,0.53571427,0.625,0.75,0.0,1.0,0.1,0.0,0.9655172,0.8,0.0,1.0,0.9444444,0.5
12A86,0.9622642,0.0,0.9813084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4722222,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.071428575,0.9285714,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09375,0.16666667,1.0,0.5,0.0,0.5,0.33333334,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9375,0.42857146,0.055555556,0.63492066,0.04464286,0.8888889,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
12A87,0.96153843,0.0,0.9814815,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,1.0,1.0,1.0,1.0,1.0,0.48611116,0.4666667,1.0,1.0,1.0,0.8888889,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.72727275,0.18461539,0.8626374,0.0,0.0,0.0625,1.0,1.0,1.0,1.0,1.0,0.9375,0.0,0.0,0.0,0.0,0.90909094,0.2916667,0.16666667,1.0,0.25,0.5,0.0,0.33333334,0.22916667,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.64285713,0.9375,0.85714287,0.80357146,1.0,0.0,1.0,0.2,0.0,0.9655172,0.8,0.5,0.5,0.7962963,1.0
12A88,0.9230769,0.0,1.0,0.625,0.0,1.0,0.6666667,1.0,1.0,0.53333336,1.0,1.0,1.0,1.0,1.0,1.0,0.9230769,1.0,0.6666667,0.48611116,0.6,0.8,1.0,0.85858583,0.7777778,1.0,1.0,0.5,0.8333333,0.0,0.0,0.0,0.2909091,0.6,1.0,0.54545456,0.5,0.46875,0.45454547,0.5,0.5,1.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0,0.14814815,0.13333334,0.5,0.0,0.0,0.0,0.25,0.22916667,0.0,1.0,0.25,0.6666667,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0625,0.53571427,0.0,0.71428573,0.0,1.0,0.0,0.22222222,0.0,0.0,0.03448276,0.0,0.0,0.4722222,1.0,0.75
