lid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
08210,0.0,0.999406,0.0,0.0,1.0,0.0,0.8944272,0.2264554,0.94868326,0.7893522,0.24253564,0.70710677,0.9761871,0.97014254,0.70710677,0.4472136,0.7697431,0.67082036,0.0,0.54654187,1.0,0.5262348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73029673,0.0,0.0,0.88097644,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4472136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.31622776,0.0,0.09534626,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.904534,0.14142136,0.14142136,1.0,0.98994946,0.0,0.0,0.0,0.0,0.0,0.6666667,0.0,0.055470023,0.90795934,0.8808303
08211,0.99908054,0.9994801,0.009795452,0.0,1.0,0.31622776,0.8944272,0.0,1.0,1.0,1.0,0.70710677,1.0,0.9428091,0.70710677,1.0,0.9941349,1.0,0.0,0.9486834,1.0,1.0,0.0,0.0,0.7016464,0.0,0.0,0.0,0.0,0.31622776,0.31622776,0.94868326,0.8320503,0.62188214,0.0,0.0,0.04756515,0.0,0.0,0.0,0.0,0.0,0.04756515,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.70710677,0.0,1.0,0.70710677,0.70710677,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.8944272,0.50460434,0.0,0.10878566,0.5547002,0.4472136,0.0,0.0,1.0,1.0
08519,0.19602422,0.9938837,0.0,0.0,1.0,0.0,0.4472136,0.0,0.70710677,1.0,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.99589324,1.0,0.31622776,1.0,1.0,1.0,0.0,0.0,0.7058866,0.0,0.0,0.0,0.0,0.57735026,0.70710677,0.31622776,0.3331483,0.9704312,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.24253564,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.70710677,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.70710677,0.70710677,0.0,0.26726124,0.0,0.0,0.0,0.11684125,0.90547824,0.973729
08520,0.99889094,0.9994449,0.0,0.0,1.0,0.5547002,0.4472136,0.40824828,0.70710677,1.0,0.0,0.49999997,0.0,1.0,0.70710677,0.79999995,0.9970545,1.0,0.31622776,1.0,1.0,1.0,0.0,0.055278417,0.6974858,0.0,0.051951133,0.0,0.0,0.4472136,0.94868326,0.0,0.328798,0.9689629,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.24253564,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.70710677,0.0,1.0,1.0,0.030082842,0.0,0.94868326,0.0,0.0,1.0,1.0,0.8320503,0.5547002,0.0,0.0,0.0,0.0,0.0,0.0,0.86242485,0.919145
08521,0.13233395,0.99502593,0.9937002,0.0,1.0,0.0,1.0,0.0,0.49999997,1.0,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.99692786,0.70710677,0.0,0.99794024,1.0,1.0,0.0,0.05342245,0.7058866,0.0,0.0,0.0,0.0,1.0,0.8944272,0.94868326,1.0,0.98639387,0.013605757,0.0,0.0547115,0.0,0.0,0.0,0.0,0.0,0.05504819,0.0,0.0,0.0,0.0,0.6757246,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.4472136,0.3155764,1.0,1.0,1.0,0.8944272,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.14142136,0.0,0.94868326,0.70710677,0.70710677,1.0,0.70710677,0.8944272,0.4472136,0.0,0.0,0.0,0.0,0.0,0.0,0.9767726,1.0
08522,0.9978107,0.94811976,0.012391564,1.0,1.0,0.0,1.0,0.0,0.70710677,1.0,0.24253564,0.0,0.24253564,0.97014254,0.70710677,1.0,0.9534626,1.0,0.4472136,0.99913305,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44232586,0.5163978,0.49613893,0.0,0.0,0.9918366,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,0.8944272,0.0,1.0,0.0,0.31622776,0.0,0.70710677,0.3159536,1.0,1.0,1.0,0.8944272,0.0,1.0,1.0,1.0,0.0,0.70710677,0.8944272,0.0,0.0,0.70710677,0.0,0.0,1.0,1.0,0.8944272,0.4472136,1.0,0.0,0.0,0.0,0.0,0.0,0.9788886,0.98386985
08523,0.0,0.999406,0.0,0.9428091,1.0,0.0,0.8944272,0.0,0.40824828,0.5962848,0.24253564,0.70710677,0.9761871,0.97014254,0.70710677,0.4472136,0.99861777,0.67082036,0.0,0.68279344,0.99227786,0.94868326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8944272,1.0,0.0,0.0,0.9965458,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,0.98019606,0.0,0.97332853,0.0,0.4472136,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.9647638,0.70710677,0.0,0.0,1.0,1.0,0.0,0.0,0.904534,0.0,0.0,1.0,1.0,0.0,0.0,0.70710677,0.0,0.0,0.40451992,0.0,0.055470023,0.9805807,0.94868326
08524,0.12383517,0.25219882,0.9999127,0.0,1.0,0.0,0.57735026,0.0,0.49999997,0.97014254,0.9805807,0.70710677,0.9805807,0.9805807,0.70710677,1.0,0.98430914,0.67082036,0.0,1.0,0.97014254,0.97014254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999998,0.81649655,0.0,0.0,0.842701,0.0,0.0,0.047511432,0.0,0.0,0.0,0.0,0.0,0.047511432,0.0,0.0,0.0,0.0,1.0,0.0,0.98994946,0.0,0.70710677,0.062017366,0.0,0.0,0.57735026,0.31622776,1.0,1.0,1.0,0.0,0.0,0.97014254,1.0,0.0,0.0,0.70710677,1.0,0.0,0.0,0.81649655,0.0,0.0,1.0,1.0,0.9982744,0.0,0.0,0.0,0.0,0.8944272,0.0,0.055470023,0.53727067,1.0
08525,0.12492947,0.9979487,0.0,0.0,1.0,0.0,0.0,0.57735026,0.49999997,1.0,0.5547002,0.70710677,0.5547002,0.8320503,0.0,1.0,1.0,0.70710677,0.0,0.99811494,1.0,0.94868326,1.0,0.05833012,0.0,0.0,0.0,0.0,0.0,0.7745967,0.36514837,0.0,0.0,0.9021342,0.0,0.0,0.049875464,0.16439898,0.0,0.0,0.0,0.0,0.049875464,0.0,0.0,0.0,0.0,0.99388367,0.0,1.0,0.0,0.0,0.062017366,0.0,0.0,0.0,0.31563166,0.857493,1.0,1.0,0.0,0.94868326,0.6396021,0.70710677,0.0,0.0,1.0,0.94868326,0.0,0.0,0.94868326,0.0,0.0,0.9970545,1.0,0.8928837,0.19069251,0.0,0.0,0.0,1.0,1.0,0.0,0.77243215,0.7474093
08526,0.058059726,0.9987269,0.0,0.0,1.0,0.0,0.8944272,0.24253564,0.49999997,0.97014254,0.33333334,0.0,0.745356,0.84327406,1.0,0.4472136,0.18748033,0.0,1.0,0.99905616,1.0,0.9058216,1.0,0.97014254,0.87415725,0.7868895,0.0,0.9961165,0.89095366,1.0,0.8944272,0.0,0.0,0.85518616,0.87769127,0.08304548,0.04536092,0.98994946,0.0,0.0,0.0,0.08304548,0.04536092,0.9391485,0.0,0.0,0.0,1.0,0.0,0.8944272,0.0,1.0,1.0,0.0,0.0,0.0,0.043437224,1.0,0.94868326,0.67082036,0.0,0.0,0.79259396,1.0,0.70710677,0.0,1.0,1.0,0.0,0.0,0.81649655,0.0,0.0,1.0,1.0,0.96362406,0.0,0.0,0.0,0.0,0.8944272,0.0,0.0766965,0.44232586,0.98639387
08527,0.020349478,0.999406,0.0,0.0,1.0,0.0,0.8944272,0.8944272,0.49999997,0.97014254,0.24253564,0.70710677,0.9761871,0.97014254,0.70710677,0.4472136,0.74987066,0.67082036,0.0,0.6601146,1.0,0.94868326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94868326,0.0,0.0,0.9861337,0.0,0.08304548,0.045407664,0.0,0.0,0.0,0.0,0.08304548,0.045407664,0.0,0.0,0.0,0.0,0.99227786,0.0,0.97332853,0.0,0.70710677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.2738613,0.0,0.0,0.0,0.70710677,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5547002,0.0,0.0766965,0.9325681,0.8725028
08528,0.79868555,0.6765618,0.009695223,0.0,1.0,0.0,1.0,0.0,0.94868326,1.0,1.0,0.70710677,0.94868326,1.0,0.70710677,0.94868326,0.99312705,1.0,0.0,1.0,1.0,1.0,0.70710677,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067,0.31622776,0.30151135,0.55194736,0.8752416,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.24253564,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.8944272,0.4472136,0.0,0.0,0.0,0.0,0.0,0.0,0.9982744,0.98776287
08529,0.11258815,0.9925086,0.09948938,0.0,1.0,0.70710677,1.0,0.0,0.49999997,0.0,0.0,0.0,0.9805807,0.9805807,0.70710677,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.19425716,0.0,0.0,0.0,0.0,0.8944272,0.94868326,0.0,0.0,0.991561,0.0,0.0,0.04756515,0.0,0.0,0.0,0.0,0.0,0.04756515,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.919145,0.88225746
08530,0.042362235,0.29116163,0.9989018,0.0,1.0,0.0,0.0,0.8944272,0.70710677,0.8944272,1.0,0.70710677,1.0,1.0,0.70710677,1.0,1.0,1.0,0.4472136,1.0,1.0,1.0,0.70710677,0.055194736,0.70710677,0.0,0.14744195,0.0,0.0,1.0,0.94868326,1.0,1.0,1.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.8944272,0.4472136,0.8944272,0.4472136,0.70710677,0.70710677,0.0,0.0,0.0,0.70710677,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.062136043,0.94868326,0.0,0.0,0.9980526,1.0,0.8944272,0.4472136,0.0,0.16317849,0.5547002,0.4472136,0.70710677,0.70710677,1.0,0.94868326
08531,0.053083833,0.24253562,0.99946123,0.0,1.0,0.0,1.0,0.56011206,0.70710677,1.0,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.9965458,1.0,0.0,0.99913305,1.0,1.0,0.70710677,0.0,0.70710677,0.0,0.0,0.0,0.0,0.8944272,1.0,0.31622776,0.24253564,0.98693293,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.4472136,0.8944272,0.94868326,0.0,0.70710677,0.0,0.70710677,1.0,0.70710677,0.3159536,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.14142136,0.0,0.94868326,0.0,0.0,1.0,0.0,0.70710677,0.70710677,0.0,0.0,0.24253564,0.0,0.0,0.0,1.0,1.0
08532,0.11767596,0.99658823,0.0,0.0,1.0,0.0,1.0,0.0,0.49999997,0.97014254,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.9965458,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.7058866,0.0,0.0,0.0,0.0,0.39999998,0.31622776,0.31622776,0.55194736,0.8661311,0.0,0.0,0.0948091,0.0,0.0,0.0,0.0,0.0,0.0948091,0.0,0.0,0.0,0.0,1.0,0.0,0.8944272,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.81649655,0.0,0.0,1.0,1.0,0.4472136,0.8944272,0.0,0.0,0.0,0.0,0.0,0.0,0.9982744,1.0
08533,0.13309976,0.99405533,0.0,0.0,1.0,0.24253564,0.8944272,0.24253564,0.0,0.8017837,0.21821788,0.57735026,0.8728715,0.8280786,0.73029673,0.0,0.39619696,0.0,0.0,0.99794024,1.0,0.8320503,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8485281,0.99227786,0.0,0.12216945,0.9434563,0.0,0.08304548,0.045407664,0.0,0.0,0.0,0.0,0.08304548,0.045407664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.14142135,0.0,0.0,0.0,0.34426516,1.0,1.0,0.70710677,0.0,0.0,0.97014254,0.0,1.0,0.0,0.70710677,0.8944272,0.0,0.0,0.81649655,0.0,0.0,1.0,1.0,0.9931506,0.0,0.0,0.0,0.0,0.21693046,0.0,0.055470023,0.5790069,1.0
08559,0.9813078,0.69109285,0.006064924,0.0,1.0,0.0,0.8944272,0.0,0.49999997,0.857493,0.24253564,0.70710677,0.24253564,0.97014254,0.70710677,1.0,1.0,1.0,0.4472136,1.0,1.0,0.40824828,0.0,0.24077171,0.0,0.0,0.0,0.0,0.0,0.5163978,0.73029673,0.0,0.12838815,0.86231655,0.19908631,0.0,0.049875464,0.018601634,0.11043152,0.0,0.0,0.0,0.049875464,0.0,0.11043152,0.0,0.0,0.8854377,0.0,0.8528029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6154574,0.70710677,0.0,0.0,1.0,0.8944272,0.0,0.9845753,0.8944272,0.0,0.0,0.9970545,0.97014254,1.0,0.0766965,0.0,0.0,0.37377015,0.6324555,0.0,0.98994946,0.9974763,0.68228817
08950,0.9996954,0.999406,0.010184483,0.0,1.0,0.31622776,1.0,0.0,1.0,1.0,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.9970545,1.0,0.0,0.99905616,1.0,1.0,1.0,0.0,0.7016464,1.0,0.12121212,0.0,0.0,0.39999998,0.7071067,0.31622776,0.24253564,0.98693293,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.31622776,0.0,1.0,1.0,0.013736056,1.0,0.70710677,0.70710677,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.81649655,0.06651901,0.0,0.99778515,1.0,0.8944272,0.4472136,0.0,0.59299946,0.5543468,0.0,0.0,0.0,1.0,1.0
08951,0.057450816,0.28,0.9998286,0.0,1.0,0.30151135,1.0,0.0,0.49999997,0.0,0.0,0.0,1.0,1.0,0.70710677,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.18219501,0.0,0.0,0.0,0.0,0.4472136,1.0,0.0,0.0,0.991561,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.70710677,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4472136,1.0,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.16439898,0.0,0.0,0.0,0.0,0.919145,0.93577534
08952,0.056402236,0.9987269,0.0,0.0,1.0,0.0,0.4472136,0.0,0.49999997,0.24253564,1.0,0.70710677,0.8944272,1.0,0.70710677,0.8944272,0.9743912,0.70710677,0.0,0.99905616,1.0,0.97014254,0.0,0.0,0.0,1.0,0.17378534,0.0,0.0,0.39999998,0.94868326,0.0,0.24548659,0.7620635,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,0.0,0.045407664,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8944272,0.0,1.0,1.0,1.0,1.0,0.0,0.904534,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.8944272,0.4472136,0.0,0.59299946,0.5547002,0.0,1.0,0.0,0.86082846,0.93577534
08953,0.06719834,0.15205719,0.99981517,0.0,1.0,0.31622776,1.0,0.48038447,0.49999997,0.30151135,0.24253564,0.70710677,0.9761871,0.97014254,0.70710677,0.4472136,0.9951683,0.67082036,0.0,0.7164977,1.0,0.78935224,1.0,0.0,0.7058866,0.13867505,0.0,0.0,0.0,0.0,0.79999995,0.0,0.0,0.887776,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,0.08304548,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.70710677,0.0,0.70710677,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.09534626,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.40824828,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5547002,0.0,0.073323555,0.88141406,0.98776287
08954,0.16297288,0.9934023,0.019794047,0.0,1.0,0.0,0.8944272,0.0,0.70710677,1.0,0.7071068,0.8944272,0.9486834,0.7071068,0.8944272,0.4472136,0.06845004,0.0,0.0,0.99811494,1.0,0.8320503,1.0,0.02212712,0.0,0.0,0.0,0.0,0.0,0.8944272,0.99999994,0.0,0.0,0.9434563,0.0,0.08304548,0.047511432,0.0,0.0,0.0,0.0,0.08304548,0.047511432,0.0,0.0,0.0,0.0,1.0,0.0,0.98994946,0.0,0.0,0.0,0.0,0.0,0.0,0.356801,1.0,0.8944272,0.70710677,0.0,0.0,0.97014254,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.81649655,0.0,0.0,1.0,1.0,0.0,0.0,0.70710677,0.0,0.0,0.86772186,0.0,0.058722023,0.6209943,1.0
08955,0.039556485,0.24253562,0.99981517,0.0,1.0,1.0,0.4472136,0.0,0.49999997,1.0,0.0,0.0,1.0,1.0,0.70710677,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7745967,0.94868326,0.0,0.0,0.97014254,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.70710677,0.0,0.0,0.70710677,0.57735026,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.904534,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.31755367,0.0,0.0,0.70710677,0.0,0.90795934,0.9097176
08956,0.9980515,0.034462277,0.9998187,0.0,1.0,0.94868326,0.4472136,0.0,0.49999997,1.0,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.9965458,1.0,0.4472136,1.0,1.0,1.0,0.0,0.0,0.7058866,0.0,0.0,0.0,0.0,0.79999995,0.0,0.0,0.6127634,0.7802744,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.70710677,0.70710677,0.40824828,0.0,0.0,0.31622776,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4472136,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.81649655,0.0,0.0,1.0,1.0,0.4472136,0.8944272,0.0,0.58834845,0.5547002,1.0,0.0,0.70710677,0.9946918,0.919145
08957,0.21872906,0.97951233,0.0,0.0,1.0,0.0,1.0,0.0,0.99999994,1.0,0.70710677,0.0,1.0,1.0,0.70710677,0.70710677,0.9838699,0.70710677,0.0,0.99437886,0.97014254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999998,0.81649655,0.0,0.29433146,0.92841417,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,0.98994946,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.97014254,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.8944272,0.4472136,0.0,0.0,0.0,0.0,0.0,0.0,0.9967291,0.98776287
08958,0.17789246,0.9969119,0.01971293,0.0,1.0,0.0,1.0,0.0,0.49999997,1.0,0.0,0.70710677,0.97014254,0.24253564,0.0,0.0,0.0,0.0,0.0,0.9989686,1.0,0.85811627,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79999995,0.94868326,0.0,0.0,0.7022469,0.0,0.0,0.059976015,0.0,0.0,0.0,0.0,0.0,0.059976015,0.0,0.0,0.0,0.0,1.0,0.0,0.98994946,0.0,0.0,0.0,0.0,0.0,0.0,0.045407664,1.0,0.8944272,0.70710677,1.0,0.0,0.09534626,0.0,0.0,0.70710677,1.0,1.0,0.0,0.06651901,0.40824828,0.0,0.0,1.0,0.98994946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91381156,0.5850179
08959,0.259408,0.7883825,0.0,0.0,1.0,0.0,0.4472136,0.0,0.99999994,1.0,0.0,0.49999997,0.4472136,1.0,0.70710677,0.79999995,0.99589324,1.0,0.31622776,1.0,1.0,1.0,0.0,0.058519185,0.7060181,0.0,0.0,0.0,0.0,0.57735026,0.70710677,0.0,0.15526754,0.9367594,0.0,0.0,0.04756515,0.0,0.0,0.0,0.0,0.0,0.04756515,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.24253564,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.70710677,0.0,1.0,1.0,0.0,0.0,0.94868326,0.0,0.0,1.0,1.0,0.70710677,0.70710677,0.0,0.26726124,0.0,0.0,0.0,0.0,0.90547824,0.9982743
0895A,0.35839298,0.9609793,0.99596006,0.0,1.0,0.0,1.0,0.43386093,1.0,0.79999995,0.39223227,0.0,0.99227786,0.9805807,0.70710677,0.31622776,0.9434563,0.70710677,0.0,0.91226953,1.0,0.7893522,0.0,0.9911865,0.7893522,0.9847319,0.05949104,1.0,1.0,1.0,1.0,0.40824828,0.0,0.97590005,0.9759498,0.0,0.045407664,0.0,1.0,1.0,0.95618284,0.0,0.045407664,0.0,1.0,1.0,0.8944272,0.99999994,0.0,0.84366155,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.70710677,0.70710677,0.70710677,0.0,0.0,0.9647638,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.40824828,0.0,0.0,1.0,1.0,0.4472136,0.8944272,0.0,0.0,0.0,1.0,0.0,0.0,0.919145,1.0
08960,0.04595043,0.999406,0.009705993,0.0,1.0,0.31622776,0.8944272,0.57735026,0.70710677,1.0,1.0,0.70710677,1.0,1.0,0.70710677,1.0,0.9970545,1.0,0.0,1.0,0.97014254,1.0,0.4472136,0.0,0.7058866,0.0,0.319506,0.0,0.0,1.0,0.8944272,1.0,1.0,1.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.5547002,0.0,1.0,0.0,1.0,0.40824828,0.0,0.0,0.4472136,0.40824828,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.14142136,0.0,0.94868326,0.0,0.0,1.0,1.0,0.8944272,0.4472136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98639387
08961,0.99913305,0.31622776,0.960162,0.0,0.0,0.67082036,0.0,0.0,0.49999997,0.86772186,0.47140452,0.70710677,0.8164966,0.8164966,0.49999997,0.57735026,0.8455271,0.67082036,0.9428091,0.5160468,0.4472136,0.920358,0.0,0.8597128,0.95320624,0.6859944,0.80655915,0.84215194,0.5272705,0.0,0.36514837,0.40824828,0.059814863,0.6300619,0.8970852,0.9363292,0.78086877,1.0,0.35112345,0.62469506,0.0,0.8,0.9970545,1.0,0.6,0.0766965,0.0,0.37796444,0.0,0.3721042,0.0,0.70710677,0.68041384,0.0,0.0,0.0,0.59587955,0.97014254,0.6324555,0.1714986,0.5163978,0.5477225,0.99227786,0.0,1.0,0.0,0.0,0.4472136,1.0,0.24253562,0.57154757,0.0,0.0,0.776114,0.9805807,0.39692828,0.20851442,0.39223227,0.43386093,0.33043113,0.14002801,0.0,0.9754262,0.39036,0.80829036
08962,0.23502156,0.9997623,0.9988374,0.0,1.0,0.0,0.40824828,0.5,0.70710677,0.46291003,0.8944272,0.70710677,1.0,1.0,1.0,0.8944272,0.9918366,1.0,0.4472136,0.6592612,0.98994946,1.0,0.8944272,1.0,0.97014254,0.92717266,0.0,0.9417419,0.7219882,0.0,0.5976143,0.0,0.41558143,0.8326559,0.9888367,1.0,0.9989686,0.9805807,0.0,0.0,0.0,0.9284767,0.7768057,0.94868326,0.37139067,0.66436386,0.31622776,0.5100614,0.40622222,0.40482044,0.0,1.0,0.0,1.0,1.0,0.8944272,0.0803738,0.94868326,1.0,1.0,0.39999998,0.0,1.0,0.0,1.0,0.0,0.70710677,1.0,1.0,0.0,0.3,0.0,0.0,0.74524134,0.94868326,0.70710677,0.70090395,0.0,0.0,0.553994,0.9761871,0.0,0.7058866,0.8369696,0.973729
08963,0.4021453,0.9659928,0.9949612,0.0,1.0,0.0,0.0,0.57735026,0.49999997,1.0,0.70710677,0.70710677,1.0,1.0,0.70710677,0.70710677,0.19518001,0.0,1.0,0.99794024,1.0,1.0,1.0,0.16758507,0.0,0.0,0.0,0.6799001,0.39254048,0.0,0.3333333,0.0,0.0,0.8819171,0.24854788,0.0,0.045407664,0.0,0.0,0.0,0.0,0.37139067,0.38406444,0.94868326,0.041013237,0.0,0.42426404,1.0,0.0,0.7071067,0.0,0.70710677,0.94868326,1.0,1.0,1.0,0.35860956,1.0,0.8944272,1.0,0.4472136,0.0,1.0,0.70710677,1.0,0.0,1.0,1.0,0.0,0.0,0.13423121,0.06651901,0.16439898,0.99514484,1.0,0.8944272,0.44622308,0.0,0.21938172,0.3284874,0.97014254,0.0,0.058123816,0.8375299,0.8728715
08964,0.9975033,0.9938837,0.019044165,0.0,1.0,0.0,1.0,0.0,0.0,0.99227786,1.0,0.70710677,1.0,1.0,0.70710677,1.0,1.0,1.0,0.4472136,0.99905616,1.0,1.0,1.0,0.0,0.70710677,0.0,0.0,0.0,0.0,0.0,0.5477225,0.70710677,0.8935695,0.3806091,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,0.0,0.043437224,0.0,0.0,0.0,0.0,1.0,0.0,0.57735026,0.57735026,0.70710677,0.31622776,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.97014254,1.0,1.0,0.0,1.0,1.0,0.249878,0.0,0.94868326,0.0,0.0,1.0,1.0,0.4472136,0.8944272,0.0,0.0,0.24253564,0.4472136,0.0,0.0,0.9961165,1.0
