ɒu,0.0897064
ɒuʔ,-0.02684075
ɒŋ,0.18760484
ɒɔ,-0.06273059
ɒʔ,0.041900687
ɒ̃,0.18528245
ɔ,0.57657385
ɔa,0.013176515
ɔã,0.00040808722
ɔe,-0.03519822
ɔeʔ,-0.06908074
ɔi,0.060505386
ɔin,-0.053023897
ɔit,-0.03798757
ɔiŋ,0.034097623
ɔiʔ,-0.017677896
ɔk,0.29892793
ɔl,-0.047187403
ɔm,0.14582968
ɔn,0.058925465
ɔnᵐ,-0.0036674666
ɔo,0.06459566
ɔom,-0.019866394
ɔõ,-0.05835436
ɔp,0.019475983
ɔr,-0.039230675
ɔt,0.10954433
ɔu,0.36642677
ɔuk,-0.025837693
ɔuŋ,0.021423902
ɔuʔ,-0.017953973
ɔũ,-0.036703717
ɔy,-0.026251998
ɔyŋ,-0.013556319
ɔŋ,0.47339916
ɔɐ̆,0.06727606
ɔɐ̆ʔ,-0.0031463047
ɔɑ,-0.016417641
ɔə,0.015117503
ɔɛ,0.06373452
ɔɪ̃,-0.0032273734
ɔʔ,0.08591154
ɔː,0.07551712
ɔ̃,0.36855105
ɔ̃e,-0.05715542
ɔ̃u,-0.044855222
ɔ̃ɑ̃,-0.005070037
ɘ,0.11350994
ɘn,-0.06832721
ɘt,-0.047843073
ɘŋ,-0.018923895
ɘɤ,-0.072828546
ɘɪ,0.023435988
ɘʔ,-0.0727572
ɘ̃,-0.03872887
ə,0.47082797
əi,0.22265954
əin,-0.036253747
əiʔ,-0.027514806
ək,-0.07957598
əl,0.0799992
əm,-0.0037723463
ən,-0.025430523
ənʔ,0.010507178
əo,-0.01716752
əp,-0.05229458
ər,0.23589551
ət,0.08694543
ətn,-0.013612422
əu,0.331823
əuk,-0.0080959685
əuŋ,0.073840715
əuʔ,0.01955363
əø,-0.06270232
əŋ,0.20215599
əɐ̆,0.03828606
əɐ̆ʔ,-0.03896018
əɔ,-0.02626592
əɣ,-0.028862342
əɣ̃,-0.0659376
əɤ,0.05767782
əɨ,-0.060204968
əɪ,0.0648033
əɭ,0.016562104
əɯ,0.14532462
əɯʔ,0.044290088
əɲ,-0.023679098
əɵ,-0.039310887
əɸ,-0.021260887
əɾ,-0.025968613
əʊ,-0.031233255
əʔ,0.24508306
əʳ,-0.026127238
əː,-0.03913411
əːi,-0.058359854
əːn,-0.0062245335
ə̃,0.03293439
ə̃ĩ,0.012616261
ə̃n,0.013145957
ə̃ŋ,-0.05123913
ə̃ɪ̃,-0.007312354
ɚ,0.1814617
ɚʔ,-0.017564245
ɛ,0.46586403
ɛe,-0.11265368
ɛi,0.3594832
ɛik,-0.069008894
ɛiŋ,0.067829095
ɛiʔ,-0.009339495
ɛk,-0.00013279998
ɛkŋ,-0.015908897
ɛl,0.007646287
ɛm,-0.09786009
ɛn,0.10078947
ɛnʔ,-0.055024203
ɛp,-0.032854795
ɛr,-0.064865805
ɛt,0.012459241
ɛu,-0.0019222468
ɛŋ,0.17425174
ɛɐ̆,0.04700668
ɛɐ̆ʔ,-0.043695014
ɛɪ,-0.042790487
ɛʔ,0.06624253
ɛːa,-0.029648865
ɛ̃,0.14616922
ɛ̃i,0.051973943
ɛ̃n,-0.050476376
ɛ̃ŋ,0.029284583
ɛ̃ɲ,-0.0022275266
ɛ̃ʔ,-0.035182342
ɜ,0.1049723
ɜu,-0.040689696
ɜɣ,-0.062435504
ɜɤ,0.055440456
ɜʔ,-0.050676607
ɞ,-0.0044982224
ɞʔ,-0.0703985
ɞ̃,-0.054584503
ɣ,0.14801383
ɣm,-0.058172807
ɣŋ,0.037557557
ɣə,-0.04665841
ɣɯ,0.018434769
ɣʔ,-0.062321875
ɤ,0.22865397
ɤa,-0.04073607
ɤk,0.012974598
ɤm,-0.015574127
ɤn,0.034256823
ɤo,-0.00630864
ɤp,-0.051897757
ɤt,-0.0056671705
ɤu,-0.07984819
ɤuʔ,-0.029551938
ɤŋ,0.1427741
ɤə,-0.009649797
ɤɣ,0.045245234
ɤɣ̃,-0.061114475
ɤɬ,-0.01486383
ɤɯ,0.061360523
ɤɯʔ,-0.05556896
ɤʊ,-0.07712578
ɤʔ,-0.008439717
ɤ̃,0.05577203
ɤ̃ŋ,-0.0010376896
ɥ,0.12303411
ɨ,0.1742929
ɨi,-0.008726329
ɨn,-0.005457253
ɨt,-0.03153411
ɨɪ,-0.043015376
ɨʔ,-0.0563903
ɨᴇ,-0.030011185
ɪ,0.09678764
ɪe,-0.019140469
ɪen,-0.047861718
ɪet,-0.081890725
ɪi,-0.050723
ɪk,0.016090082
ɪm,-0.012421836
ɪn,-0.0138394525
ɪp,-0.06461843
ɪt,-0.047750406
ɪu,0.05576552
ɪŋ,0.26348126
ɪʔ,0.018493317
ɪ̃,0.2983562
ɪ̃n,-0.041077018
ɪ̃ɪ,-0.06734479
ɪ̃ɲ,-0.013872871
ɬ,0.004625909
ɭ,0.06459789
ɭi,0.0877554
ɭk,0.028111858
ɭə,-0.04059814
ɯ,0.31102782
ɯa,-0.019604431
ɯei,-0.014774774
ɯi,0.039411772
ɯk,-0.0033077572
ɯn,0.1266226
ɯt,-0.06252054
ɯu,-0.0021199042
ɯŋ,0.0791733
ɯɐ̆,0.010262784
ɯɑ,-0.058196906
ɯə,0.20083718
ɯəʔ,-0.052792568
ɯɛ,-0.031239443
ɯɤ,-0.031822708
ɯʌ,0.023587845
ɯːə,-0.041918464
ɯ̃,-0.002589308
ɲ̀,-0.020495066
ɵ,0.10887436
ɵi,-0.006045747
ɵk,-0.004884254
ɵn,-0.030431354
ɵt,-0.043469608
ɵu,-0.022242049
ɵy,0.023294061
ɵyʔ,-0.05596365
ɵŋ,0.07640938
ɵʔ,-0.011767617
ɵ̃,-0.054702982
ɷ,0.3625858
ɷk,0.04231432
ɷʔ,-0.02295858
ɷ̃,-0.03854901
ɿ,0.46994662
ɿe,0.032461923
ɿn,-0.051356465
ɿt,-0.026959447
ɿz,0.01729156
ɿŋ,-0.023884065
ɿɘ,-0.011991399
ɿə,0.13373856
ɿən,0.028617809
ɿəʔ,-0.049824607
ɿɛ,-0.027887324
ɿʔ,0.06759635
ɿˠ,0.006101737
ɿᴇi,-0.05049459
ʅ,0.20187461
ʅk,0.021536876
ʅr,-0.0328106
ʅt,-0.008871674
ʅɘ,-0.010034879
ʅə,0.044082504
ʅɛ,-0.027270608
ʅʔ,-0.021860227
ʅᴇ,0.005725674
ʉ,0.2728161
ʉẽn,-0.05592098
ʉi,0.08907338
ʉin,-0.041585106
ʉiɛn,-0.045514133
ʉn,-0.03756837
ʉoŋ,-0.010600655
ʉõn,-0.037516315
ʉɛi,-0.060708463
ʉɛ̃n,-0.061748475
ʉʔ,-0.056536637
ʊ,0.04261547
ʊk,-0.049470138
ʊn,-0.0053688325
ʊt,-0.019614017
ʊy,-0.050880447
ʊŋ,0.058048427
ʊə,-0.012319196
ʊʔ,-0.097511575
ʊ̃,-0.10204063
ʊᴀ,0.06096577
ʋ,0.040087424
ʌ,0.088093735
ʌk,-0.03281379
ʌm,-0.028439336
ʌn,0.096866556
ʌo,-0.019833127
ʌp,-0.044362713
ʌr,-0.052542582
ʌu,-0.011667511
ʌŋ,0.07900213
ʌɣ,0.06758941
ʌɤ,-0.04505693
ʌɪ,0.00027749327
ʌɯ,0.02246541
ʌʔ,0.06622746
ʌ̃,0.018851178
ʏ,0.16790406
ʏø,-0.067385964
ʏŋ,-0.060761686
ʏəʔ,-0.030535681
ʏʔ,-0.051109225
ʒ,-0.0074499273
ʮ,0.42822564
ʮæe,-0.07411026
ʮæᴇ,-0.06356529
ʮə,-0.078861505
ʮəɲ,-0.05987042
ʮɛn,-0.039416168
ʮʅ,-0.07346375
ʮʔ,-0.03966983
ʮᴀɲ,-0.05973022
ʯ,0.047528964
ʯa,-0.017426742
ʯan,-0.08868259
ʯaŋ,-0.038960434
ʯã,-0.05498439
ʯe,-0.045676123
ʯei,-0.0825848
ʯen,-0.069060914
ʯeɪ,-0.0007586225
ʯẽ,-0.07043357
ʯi,-0.034257293
ʯn,-0.053353593
ʯoŋ,-0.046426598
ʯõ,-0.0770369
ʯy,0.041510448
ʯæ,-0.059883505
ʯæn,-0.089664884
ʯæ̃,-0.06281187
ʯŋ,-0.00646675
ʯɑ,0.013332489
ʯɑn,-0.06568341
ʯɑŋ,-0.05422918
ʯə,-0.040250737
ʯən,-0.09570488
ʯəʔ,-0.064557545
ʯɛ,-0.032513395
ʯɛn,-0.07957182
ʯɛt,-0.05861695
ʯɛʔ,-0.05247943
ʯɛ̃,-0.04124583
ʯɜ,-0.050817464
ʯɤ,-0.05983512
ʯɤn,-0.025718208
ʯɤŋ,-0.04558773
ʯɤɬ,-0.037370197
ʯʅ,-0.025962422
ʯʔ,-0.04085753
ʯᴀ,-0.024793314
ʯᴇ,-0.05542698
ʯᴇn,-0.08463472
̃ã,0.0024584841
̃ɒ̃,-0.028785754
̃ə̃,0.036719058
̃ɷ̃,-0.018688375
̩̩̩̩̩n̩,0.062252812
β,-0.04255839
θ,-0.04803531
ᴀ,0.07127821
ᴀi,0.10714546
ᴀk,-0.035909496
ᴀm,-0.019102935
ᴀn,0.119698815
ᴀo,-0.042224944
ᴀp,-0.04865589
ᴀt,0.06172387
ᴀu,0.13122159
ᴀŋ,0.09244906
ᴀɑ,0.028487943
ᴀɔ,0.06307376
ᴀɛ,-0.08053069
ᴀɲ,-0.03455986
ᴀʔ,0.02050238
ᴀ̃,0.09946759
ᴀ̃n,-0.078063026
ᴀ̃ŋ,-0.0593915
ᴇ,0.22341815
ᴇe,-0.07988753
ᴇi,0.15849127
ᴇĩ,-0.04227409
ᴇk,0.05228637
ᴇm,0.009090214
ᴇn,0.042928007
ᴇp,0.026983056
ᴇt,-0.00018592746
ᴇu,0.047254622
ᴇŋ,0.1634593
ᴇə,0.054772977
ᴇɛ,0.09202566
ᴇɪ,-0.027491542
ᴇɲ,-0.039960746
ᴇʊ,-0.040721595
ᴇʔ,0.0426288
ᴇː,-0.057246976
ᴇ̃,0.12192292
ᵘɔ,0.02357548
ᵘɔi,-0.025402995
ᵘɔn,-0.06455165
ᵘɔt,-0.031147674
,2.1005964
