id,字形,方言點,聲母,韻母,調值,調類,備註
98,崧,貴池市茅坦鄉,s,oŋ,31,陰平,
98,崧,寧國市莊村鄉,s,əŋ,55,陰平,
98,崧,貴池市灌口鄉,s,oŋ,31,陰平,
98,崧,寧國市南極鄉,s,əŋ,55,陰平,
98,崧,黃山區甘棠鎮,s,oŋ,53,陰平,
101,菘,上海(三林塘),s,oŋ,53,陰平,
106,戎,丹陽後巷童家橋,ȵ,ioŋ,31,陽平,
106,戎,靖江,ɕʑ,ioŋ,223,陽平,
106,戎,丹陽,ȵ,ioŋ,213/22,陽平/陰平,
106,戎,江陰,z,oŋ,223,陽去,"江陰方言無陽平調,古陽平調的字併入陽去調。"
106,戎,常州,l/z,oŋ,24,陽去,此字古次濁平聲字，卻讀成陽去調。
106,戎,金壇西崗,l,oŋ,35,陽平,
106,戎,溧陽,ȵ/sz,ioŋ/oŋ,412/323,陰去/陽平,
106,戎,宜興,z,oŋ,223,陽平,
106,戎,常熟,ȵ,iʊŋ,233,陽平,
106,戎,無錫,ȵ/z,ioŋ/oŋ,213,陽去,
106,戎,寶山霜草墩,z,oŋ,231,陽平,
106,戎,崑山,z,oŋ,24,陽平,"崑山方言的陽平調為132,此處為24,疑印刷有誤,當改為132較正確。"
106,戎,蘇州,ȵ/z,ioŋ/oŋ,24,陽平,"文,白"
106,戎,蘇州(當代吳語),z,oŋ,223,陽平,
106,戎,上海(三林塘),0,ü̥oŋ,324,陽平,
106,戎,溫州,z,oŋ,31,陽平,
106,戎,雲和,,ioŋ,423,陽平,
106,戎,開化,ʑ,ioŋ,341,陽平,
106,戎,龍游,,ioŋ,21,陽平,
106,戎,常山,z,oŋ,341,陽平,
106,戎,玉山,z,oŋ,24,陽平,
106,戎,遂昌,ʑ,iɔŋ,221,陽平,
106,戎,浦城(南浦鎮城關話),0,iuŋ,35,陰平,
106,戎,慶元,,ioŋ,52,陽平,
106,戎,寧國市莊村鄉,0,ʯn,55,陰平,
107,,上海(三林塘),0,ü̥oŋ,324,陽平,
107,,開化,ʑ,ioŋ,341,陽平,
107,,常山,z,oŋ,341,陽平,
107,,寧國市莊村鄉,0,ʯn,55,陰平,
113,狨,上海(三林塘),0,ü̥oŋ,324,陽平,
113,狨,開化,ʑ,ioŋ,341,陽平,
113,狨,常山,0,ioŋ,341,陽平,
113,狨,江山(江山市),ɕ,ioŋ,313,陽平,
113,狨,廣豐(永豐鎮),0,ioŋ,341,陽平,
113,狨,宣州市裘公鄉,0,yŋ,31,陰平,
113,狨,蕪湖縣,ʐ,oŋ,35,陽平,
113,狨,繁昌,0,iəŋ,35,陽平,
113,狨,銅陵縣,0,iom,11,陽平,
113,狨,南陵(仙坊話),0,iəŋ,35,陽平,
113,狨,涇縣,0,ioŋ,35,陽平,
