id,字形,方言點,聲母,韻母,調值,調類,備註
140,窮,桂林(臨桂),tsʰ,iuŋ,31,陽平,
140,窮,柳州(雒容),kʰ,iuŋ,21,陽平,
140,窮,合肥,tɕʰ,iŋ,55,陽平,
143,馮,北京,f,əŋ,35,陽平,
143,馮,濟南,f,əŋ,42,陽平,
143,馮,西安,f,əŋ,24,陽平,
143,馮,武昌,f,oŋ,213,陽平,
143,馮,桂林(臨桂),f,uŋ,31,陽平,
143,馮,柳州(雒容),f,uŋ,21,陽平,
143,馮,合肥,f,əŋ,55,陽平,
150,風,北京,f,əŋ,55,陰平,
150,風,濟南,f,əŋ,213,陰平,
150,風,廣靈,f,əŋ,53,陰平,
150,風,霍州(霍縣),f,əŋ,213,陰平,
150,風,臨汾,f/f,ən/əŋ,21/21,陰平/陰平,白讀。文讀
150,風,聞喜,f,ɯŋ,31,陰平,
150,風,新絳,f,əŋ,53,陰平,
150,風,吉縣,f/f,ei/əŋ,423/423,陰平/陰平,
150,風,運城,f,əŋ,31,陰平,
150,風,永濟,f,əŋ,21,陰平,印刷為31此地陰平應為21。
150,風,萬榮,f,ʌŋ,51,陰平,
150,風,西安,f,əŋ,21,陰平,
150,風,武昌,f,oŋ,55,陰平,
150,風,桂林(臨桂),f,uŋ,33,陰平,
150,風,柳州(雒容),f,uŋ,33,陰平,
150,風,合肥,f,əŋ,212,陰平,
151,飌,桂林(臨桂),f,uŋ,33,陰平,
151,飌,柳州(雒容),f,uŋ,33,陰平,
152,楓,北京,f,əŋ,55,陰平,
152,楓,濟南,f,əŋ,213,陰平,
152,楓,西安,f,əŋ,21,陰平,
152,楓,武昌,f,oŋ,55,陰平,
152,楓,桂林(臨桂),f,uŋ,33,陰平,
152,楓,柳州(雒容),f,uŋ,33,陰平,
152,楓,合肥,f,əŋ,212,陰平,
157,豐,北京,f,əŋ,55,陰平,
157,豐,濟南,f,əŋ,213,陰平,
157,豐,宿州市,f,əŋ,213,陰平,
157,豐,渦陽,f,ɤŋ,212,陰平,
157,豐,臨泉,f,ɤŋ,212,陰平,
157,豐,穎上,f,ɤŋ,212,陰平,
157,豐,蕭縣,f,əŋ,212,陰平,
157,豐,蚌埠市,f,õŋ,212,陰平,
157,豐,鳳陽,f,ə̃,212,陰平,
157,豐,壽縣,x,oŋ,212,陰平,
157,豐,西安,f,əŋ,21,陰平,
157,豐,武昌,f,oŋ,55,陰平,
157,豐,桂林(臨桂),f,uŋ,33,陰平,
157,豐,柳州(雒容),f,uŋ,33,陰平,
157,豐,懷遠,f,ə̃,212,陰平,
157,豐,淮南,x,uŋ,213,陰平,
157,豐,滁縣(滁州),f,əŋ,21,陰平,
157,豐,合肥,f,əŋ,212,陰平,
157,豐,巢縣(巢湖),f,ʌŋ,21,陰平,
157,豐,蕪湖,f,oŋ,31,陰平,
157,豐,桐城(安徽省志),f,ən,31,陰平,
157,豐,宣城,f,oŋ,31,陰平,
157,豐,貴池,f,oŋ,44,陰平,
157,豐,安慶,f,oŋ,31,陰平,
165,充,北京,tʂʰ,uŋ,55,陰平,
165,充,濟南,tʂʰ,uŋ,213,陰平,
165,充,宿州市,tʂʰ,oŋ,213,陰平,
165,充,渦陽,tʂʰ,oŋ,212,陰平,
165,充,臨泉,tʂʰ,oŋ,213,陰平,
165,充,穎上,tsʰ,oŋ,212,陰平,
165,充,蕭縣,tʂʰ,oŋ,212,陰平,
165,充,蚌埠市,tsʰ,õŋ,212,陰平,
165,充,鳳陽,tʂʰ,õŋ,212,陰平,
165,充,壽縣,tsʰ,oŋ,212,陰平,
165,充,西安,pfʰ,əŋ,53/21,上/陰平,未註明異讀原因
165,充,武昌,tsʰ,oŋ,55,陰平,
165,充,桂林(臨桂),tsʰ,uŋ,33,陰平,
165,充,柳州(雒容),tsʰ,uŋ,33,陰平,
165,充,懷遠,tsʰ,uŋ,212,陰平,
165,充,淮南,tsʰ,uŋ,213,陰平,
165,充,滁縣(滁州),tʂʰ,uŋ,21,陰平,
165,充,合肥,tsʰ,əŋ,212,陰平,
165,充,巢縣(巢湖),tʂʰ,ʌŋ,21,陰平,
165,充,蕪湖,tsʰ,oŋ,31,陰平,
165,充,桐城(安徽省志),tʂʰ,ʯən,31,陰平,
165,充,宣城,tʂʰ,oŋ,31,陰平,
165,充,貴池,tsʰ,oŋ,44,陰平,
165,充,安慶,tʂʰ,oŋ,31,陰平,
172,隆,北京,l,uŋ,35,陽平,
172,隆,濟南,l,uŋ,42,陽平,
172,隆,西安,l,uoŋ,24,陽平,
172,隆,武昌,n,oŋ,213,陽平,
172,隆,桂林(臨桂),l,uŋ,31,陽平,
172,隆,柳州(雒容),l,uŋ,21,陽平,
