133,-0.17257719,-0.17616637,-0.01855669,0.23990929,0.16211931,0.066619456,0.093785524,0.07567579,-0.034518313,-0.09001127,-0.05603306,-0.048589643,0.08012047,-0.015674133,-0.033980913,0.1280302,-0.14940353,0.14813624,-0.13386609,-0.033799276,-0.15179819,0.06822997,0.0097611975,-0.21599457,-0.016462943,0.017750114,-0.06596717,0.015464546,-0.004344225,0.0033890344,0.0072489656,0.20351274,-0.066527836,0.028864145,0.047331426,-0.15331303,-0.04290046,-0.03295162,-0.21802394,-0.024412397,0.0067138327,-0.014841869,0.02137397,-0.0042077466,-0.17361355,0.09445733,-0.10527828,-0.20175189,-0.029704139,-0.16375408,0.04544094,0.1169609,-0.0589627,0.020040415,0.1414634,-0.07649118,-0.032201227,0.03974847,0.06042302,0.075543605,-0.2603898,-0.13856307,0.015170829,-0.02345755,-0.0963899,0.060210213,0.19500218,-0.12008275,0.31787732,-0.12967984,-0.17105024,-0.1291087,-0.056612197,-0.0628281,-0.012717108,0.050437275,0.04926274,0.122620605,0.03896919,-0.104632474,-0.07551922,0.093901366,0.06483191,-0.27382672,-0.11444848,-0.18166886,0.075898305,0.051146798,-0.10428996,-0.1699471,0.013082097,0.125286,-0.16980608,-0.1638506,0.06630202,0.108086884,0.043052167,-0.0008131228,-0.16080116,-0.025680898
134,0.027985198,0.08392718,0.014717382,-0.15915352,0.03799404,-0.0614223,-0.036331493,-0.17017281,-0.099951446,-0.15257981,0.004779795,0.035178576,3.259648e-05,-0.13940032,-0.028196666,-0.28315723,-0.021804402,-0.23907563,-0.108497754,-0.03899758,-0.057550587,-0.122489184,0.28129792,-0.06367942,-0.2159684,0.088698216,-0.059234355,-0.12314768,-0.14944196,0.0819364,-0.019744862,0.006068192,-0.09290049,-0.22047645,0.40695557,-0.0667891,0.24691054,0.22547747,0.05118344,-0.0742656,0.007567294,0.09489114,0.010009959,-0.23048232,0.1540525,0.031629924,-0.04733599,0.05501184,0.073452406,-0.1263355,0.052731935,-0.07944341,-0.15106653,-0.009889624,-0.060035143,-0.05934354,0.13967586,-0.12462336,-0.25687057,-0.18346573,0.13852789,0.121831395,-0.26532862,-0.14153555,0.06348921,0.14026277,-0.15324679,0.003935526,0.010476809,-0.07931426,-0.13205452,0.010398574,0.32268542,0.2716035,-0.089792944,0.0011790436,-0.082825564,-0.2021251,-0.1782579,0.07072724,-0.16841774,0.02690311,0.018531462,0.007669931,0.09963204,-0.19048099,0.12080619,0.163901,-0.16923939,-0.13335101,0.2379187,0.10922561,-0.08132075,0.086508155,0.18343632,-0.038408484,-0.22021437,-0.013597432,0.10778477,-0.15197478
14,0.57438743,-0.26851544,-0.04950856,0.10385584,0.09041265,0.17162108,0.18895784,-0.00306545,0.17537326,-0.24891002,-0.513015,-0.2790026,-0.28061324,-0.04325063,0.061705604,-0.36241114,0.05078961,-0.2277698,0.395407,0.19141696,0.43307644,-0.41606754,-0.17910685,-0.42241442,0.411397,-0.19996108,-0.040823903,0.25775906,-0.2060449,0.19023456,-0.38675565,-0.1857736,-0.3868766,0.32785755,-0.22379695,0.25337315,0.14532465,0.2581044,-0.0154558215,0.101335995,-0.522559,-0.24369547,-0.23240456,0.7350955,0.6077143,-0.17997888,0.40864077,0.23733011,-0.084230386,0.07059673,0.22787358,-0.109822445,0.31398135,0.023191538,0.409235,-0.0934292,0.17630444,-0.3761345,0.33938587,-0.088164605,-0.41751328,0.5750022,-0.18712339,0.0073660016,0.0564959,-0.3426429,0.25921145,0.08690423,-0.22473258,-0.092981234,-0.18627435,-0.0069565466,0.07056805,-0.41620675,-0.23525861,0.018219717,0.313621,-0.28329223,0.73506665,-0.37669083,0.28310406,0.37593725,0.22086225,-0.06872462,-7.4857315e-05,0.17693324,-0.24049042,-0.45282632,0.04683672,0.28027016,-0.16082995,0.45322272,-0.4577067,0.009581075,0.18835638,0.08830526,0.1349766,0.3819842,0.09929783,0.56581795
142,-5.978595e-05,0.08131507,-0.0011423934,0.008219132,0.2178726,-0.15686496,-0.028655881,-0.03967867,0.0770312,-0.06040863,0.11249154,-0.014190254,0.06670231,0.069613345,0.029905122,-0.080136344,0.036438458,-0.15288657,0.07727042,-0.13884565,0.115826294,-0.13210486,-0.0050770277,-0.019599812,-0.11977368,0.02447307,0.10668887,0.056790087,-0.10520266,-0.09310886,0.19905533,-0.04138697,0.021953942,0.061486438,-0.09849652,0.010379444,-0.10855279,-0.050048035,0.023722917,0.09263569,-0.0021688358,-0.017298799,0.104562394,-0.06403068,0.0808845,0.124047875,-0.07891733,0.064513616,0.096965134,-0.19200204,-0.22173876,-0.12979579,0.1171833,0.018890137,-0.048671454,0.059984002,0.050386682,-0.10726051,-0.105305254,-0.015722921,-0.0054419846,0.033856362,-0.09726806,-0.014242384,0.17678435,0.03353911,0.003431735,-0.026863366,0.11023493,0.045850813,-0.008279586,0.19897959,0.03734971,0.015510057,0.032917168,-0.19448681,0.18110983,-0.05422137,0.14956802,0.10894935,0.19830793,0.1641684,-0.042113047,-0.12481821,0.018315624,0.17660543,-0.14578697,0.029695475,0.0068036662,0.15316142,0.0063882438,0.029833209,-0.038862426,0.048478268,-0.049143475,0.03425426,-0.027738512,0.076564126,0.11732021,0.33413708
143,-0.09260315,0.016081419,0.0012774129,0.044010308,0.017349957,-0.13715932,-0.05141991,0.068495035,-0.068533644,0.0025326915,0.03663466,0.028712189,-0.15305571,0.04856736,-0.03726731,0.060655724,0.04220182,-0.11324388,0.14645092,0.0010542368,0.15612543,-0.037057992,0.041404538,-0.080134,-0.1547936,0.15560131,-0.07805769,-0.0009677141,-0.22515093,-0.043004096,-0.0036219938,-0.05759967,0.04060025,0.08109749,0.041750688,0.042879663,-0.004774619,-0.001404332,-0.1273662,0.17334074,0.04660865,-0.19513096,0.0658438,0.13639724,-0.20327348,0.06137659,-0.11692977,0.12370973,0.123572744,-0.09248939,-0.09404214,0.031321775,-0.0048828986,0.021787332,0.07584986,-0.048083667,0.0036574742,-0.0030903062,0.027509341,0.014434807,-0.04191706,-0.061355107,0.02434272,-0.16225961,0.03935439,-0.106462166,-0.096898526,0.037131898,0.10893469,-0.08713178,0.0078091016,0.0781039,-0.046323065,0.017106736,-0.09448175,-0.1519544,0.072517246,-0.14921343,0.1902872,0.095365584,-0.010023975,0.2949303,-0.03938662,0.0003400863,0.22311082,0.044545952,-0.20731466,-0.19443782,0.10611957,0.14246386,0.016540796,-0.109355204,-0.10107896,0.054776825,-0.047710214,0.18480657,-0.022043677,-0.12258806,0.039679416,0.16783877
15,0.08220294,0.08506719,0.12692459,0.24878006,0.08204278,-0.21975674,0.011511153,-0.03728329,0.028267624,-0.14324783,0.1977157,0.0099353725,0.041225716,-0.27229375,0.0014234714,-0.1339496,-0.021169946,0.07456501,-0.24882865,0.33664018,0.069672965,-0.04375417,0.1718876,0.17168847,0.2340795,0.018773226,0.028084144,0.07238041,-0.22935905,0.22778463,0.056835324,-0.23237342,0.052374084,-0.09217791,0.07466748,-0.05935489,-0.16882448,0.11825743,-0.15364115,-0.095030874,0.04075158,0.0898591,-0.24520664,0.16146347,-0.08791625,0.12409473,0.18460792,-0.13482703,-0.10529886,-0.2960581,-0.029935632,0.08611192,0.24146499,-0.19059017,0.15105797,0.061451364,-0.089655936,-0.09673287,-0.09960248,-0.1376117,0.06772895,0.11628621,-0.33583248,-0.15094967,0.03724573,0.15373455,0.054271743,-0.07105478,0.11692676,0.083255656,-0.0059280368,-0.080328085,0.35297772,-0.084364936,0.045875974,0.10725193,-0.16383176,0.36524567,0.03673624,0.07553881,-0.09403054,0.25449407,0.11735697,0.08008452,0.08656381,-0.14133665,-0.09036463,-0.03939117,-0.042427056,-0.2705784,-0.18975502,-0.13086843,-0.10624175,-0.073216826,0.0330825,0.15032999,-0.11780457,-0.044636566,-0.06838005,0.03255928
2,-0.6261896,0.10629233,-0.4396419,-0.60189295,0.040313136,-0.25546047,1.189704,-0.26877287,-0.5809581,0.023998057,0.08319671,-0.08366061,-0.64377755,0.62769485,0.18823701,-0.33834526,0.8991944,0.24916254,-0.06047142,-0.12466289,0.6247618,0.3602797,1.3403105,-0.43258736,-0.3428009,-0.07586674,-0.64982235,0.15516225,0.50127596,0.43345308,0.07274525,0.7037298,0.17133574,-0.3368619,-0.2078777,-0.5721266,-0.615973,-0.2650492,-0.39432415,0.20829451,0.6326658,-0.11708976,0.6302409,0.5144616,-0.53292423,-0.33360788,-0.8033173,-0.45214415,-0.012390371,0.18840285,0.04207333,-0.12680978,0.03579855,-0.24484245,-1.0611087,-0.97547215,0.94893444,0.19347213,-0.54428387,0.69557667,-0.17377818,0.13244914,0.39955822,0.64093524,0.2353186,0.98640865,-0.18123445,1.0478534,-0.26476365,0.44718185,0.131617,0.18954864,0.20836161,0.53075236,-0.38158154,0.2310177,0.28822866,0.53582,0.17055969,0.22863838,0.45733282,-0.18373233,0.27112934,-0.25536448,-0.4109117,0.32748407,-0.6847382,0.20462132,-0.11953931,-0.18531698,0.6927379,-0.61690676,-0.38610214,0.8699218,-0.080892764,0.35159442,0.85851777,-0.23640607,0.16972147,0.18306793
21,-0.20791878,-0.49976602,-1.2615235,0.33048448,0.5849441,0.26799494,0.24637583,-1.0042927,0.40438163,-0.93907124,-0.5082127,1.1864653,-0.0971408,0.4410611,-0.024630425,0.15486704,1.3094612,0.6531283,-0.8720641,-0.9166035,1.4551044,0.21306756,1.0877994,0.12620664,-1.142414,-0.12837385,0.110844776,0.53550595,0.21963452,0.72509253,0.49464935,-0.60853964,-1.060145,1.88738,0.4144341,-0.89636964,-0.24935739,0.30871725,0.2545129,-0.45219022,-0.6503084,1.28519,-0.3110563,-0.56185865,-0.44985333,1.8038766,-0.1986411,-1.3214474,1.0993928,-1.4621067,-0.12757953,-0.14196315,1.3767436,0.30958906,-0.9192919,-2.1314168,0.14354168,0.69644916,-1.1546229,0.30172986,-0.30075675,-0.1035238,-0.57693434,0.8985087,0.11865089,1.7222984,0.5756751,-0.20070536,-1.0585914,-0.4189417,0.22694361,-0.20070207,0.4647718,0.82875735,0.2051019,-0.017551431,-0.3391622,0.2445136,-1.7734466,-0.8227816,-0.073450774,-0.25853744,-0.9585937,0.3616242,-0.7517603,1.0569849,-1.7218474,0.1712494,-0.49676502,-1.2096189,-0.76203454,0.58456206,0.19091076,0.27715188,-0.19964753,-0.8752723,2.3164809,1.0263426,0.964379,-0.37957367
211,-0.11381302,0.28942826,0.38258567,0.20633896,-0.4251841,-0.26978952,-0.27023906,0.22040482,0.08439808,0.0056440574,-0.23526275,-0.4840442,0.12602767,0.20044073,-0.27039742,0.2067709,0.06878459,0.38737983,0.26882204,-0.26981956,0.24266551,-0.5309033,-0.16083862,-0.08335042,-0.36605674,-0.06370447,-0.17134155,0.10161662,-0.28296545,0.092968665,-0.12291164,-0.18121806,-0.16554423,-0.3726346,0.25015005,-0.035172243,0.17035751,-0.10930714,0.057246402,0.06406838,-0.28608644,-0.2313331,0.1825861,-0.12461011,0.15879872,0.4814428,-0.064964324,-0.04978517,-0.44034702,0.36519414,-0.42638963,-0.49957865,0.14317074,-0.08506617,0.22614342,0.19405864,0.2708951,0.47945765,-0.03695528,-0.019214673,0.01083446,0.18010634,-0.17358516,0.21288982,-0.5098679,-0.19858311,-0.16706064,-0.0013045913,0.3586621,0.16830242,0.3041956,0.15696728,-0.39268228,-0.35315767,-0.22476122,-0.20328122,-0.42749318,-0.052860722,0.5113647,-0.7518239,-0.09631232,0.093707256,-0.07204368,0.41566235,-0.24187396,-0.21676762,-0.32683343,-0.053080123,0.22810854,0.5330453,-0.007563821,-0.03193553,0.16118932,-0.53330517,0.09224064,-0.13266797,0.3313012,0.10193997,-0.0043600975,-0.21074297
212,0.46385527,-0.39702207,0.12740554,-0.044548612,-0.056076065,0.17656504,0.5623174,-0.7714668,0.5841321,0.0951391,-0.7429535,-0.50362056,-0.34117272,0.28720668,-0.025782552,-0.25234723,-0.4094127,0.5513719,-0.6566173,-0.019483026,0.21694311,-0.17961459,0.39920807,0.26658705,0.4410875,-0.31733918,-1.6591291,-0.61266625,-0.27945563,0.659204,-0.5752667,0.46139365,0.1837169,-0.28444308,0.6478308,0.051975742,-0.22357205,-0.35292152,-0.477918,-0.4291798,0.28231552,0.30885378,-0.263829,0.3077962,0.2438867,0.43119624,-1.0765859,0.23857127,-0.6620894,0.30588788,-0.8742525,-0.35304266,-0.7294069,0.72297674,-0.29144266,-0.9343214,0.7824701,-0.66573596,-0.15773696,-0.54329944,-0.058266215,0.8720613,-0.15082502,0.45587322,-0.058875103,0.26348916,0.29555577,0.39111134,0.3455545,0.2728418,0.37377557,0.47367826,0.25933293,-0.44472253,-0.08056403,-0.848418,0.9219198,0.5863419,0.47006437,0.20163524,0.068326734,0.32848838,-0.183081,0.041030005,-0.12030304,-0.11967424,-0.85693914,0.26382434,-0.18762462,-0.22350048,0.03395765,0.4142333,-0.24182266,-0.38248503,0.49857053,0.044623937,-0.12902668,0.5145093,-0.7051374,0.27975163
213,0.9724692,0.3790052,1.046777,0.53536814,-0.09134172,-0.46151322,0.25976712,-0.66710097,-0.18297966,-0.69089395,1.0873245,-0.7228181,1.1583073,0.5212768,1.2780067,0.5376242,-0.5823565,-0.23546809,1.3124782,0.39088857,-1.0238638,0.4551474,-0.8054329,1.213772,-0.38022,-0.6778579,-1.6698985,1.0214213,0.09970545,-0.17574687,0.36476693,0.07805353,-0.86266655,0.7156002,1.0912002,0.07384687,-0.57954055,-0.24860007,0.38699353,-0.07931847,0.24064124,-0.3531062,0.28414902,-1.1473044,0.4693347,0.2093528,-0.95348155,0.43970457,-1.3800119,-0.17776728,0.33890527,-0.32502645,-1.0269244,-0.3529903,-0.17918259,-0.24294373,0.93685687,0.68537194,-0.2981897,-0.5424002,1.2784584,0.2230343,-1.4334809,0.9097021,1.7016636,0.3230044,0.23447226,0.64593315,1.4525546,0.61358845,-0.23430687,0.70405066,-0.0045679677,-1.2980727,-1.0915866,-0.71761715,-0.2550504,-0.00460893,0.6502329,-0.37008476,1.1270044,-0.8263239,0.057317827,-0.36041403,0.99695146,0.6445695,-1.4504218,0.14878659,-0.890518,1.0246112,1.5591131,-0.19298486,-0.40018564,-0.012163586,-0.31761795,-0.86233294,0.9082082,-0.15911546,-1.1238074,-0.061163332
