# 平話
id,寧遠(清水橋)_聲母,寧遠(清水橋)_韻母,寧遠(清水橋)_調值,寧遠(清水橋)_調類,龍勝(紅瑤)_聲母,龍勝(紅瑤)_韻母,龍勝(紅瑤)_調值,龍勝(紅瑤)_調類,靈川(三街)_聲母,靈川(三街)_韻母,靈川(三街)_調值,靈川(三街)_調類,靈川(潭下)_聲母,靈川(潭下)_韻母,靈川(潭下)_調值,靈川(潭下)_調類,桂林(朝陽)_聲母,桂林(朝陽)_韻母,桂林(朝陽)_調值,桂林(朝陽)_調類,桂林(雁山竹園)_聲母,桂林(雁山竹園)_韻母,桂林(雁山竹園)_調值,桂林(雁山竹園)_調類,臨桂(兩江)_聲母,臨桂(兩江)_韻母,臨桂(兩江)_調值,臨桂(兩江)_調類,永福(桃城)_聲母,永福(桃城)_韻母,永福(桃城)_調值,永福(桃城)_調類,陽朔(驥馬)_聲母,陽朔(驥馬)_韻母,陽朔(驥馬)_調值,陽朔(驥馬)_調類,臨桂(五通)_聲母,臨桂(五通)_韻母,臨桂(五通)_調值,臨桂(五通)_調類,融水(融水鎮)_聲母,融水(融水鎮)_韻母,融水(融水鎮)_調值,融水(融水鎮)_調類,平樂(青龍)_聲母,平樂(青龍)_韻母,平樂(青龍)_調值,平樂(青龍)_調類,富寧(剝隘)_聲母,富寧(剝隘)_韻母,富寧(剝隘)_調值,富寧(剝隘)_調類,百色(那畢)(平話音韻研究)_聲母,百色(那畢)(平話音韻研究)_韻母,百色(那畢)(平話音韻研究)_調值,百色(那畢)(平話音韻研究)_調類,馬山(喬利)_聲母,馬山(喬利)_韻母,馬山(喬利)_調值,馬山(喬利)_調類,田東(林逢)_聲母,田東(林逢)_韻母,田東(林逢)_調值,田東(林逢)_調類,賓陽(蘆墟)_聲母,賓陽(蘆墟)_韻母,賓陽(蘆墟)_調值,賓陽(蘆墟)_調類,南寧(亭子)_聲母,南寧(亭子)_韻母,南寧(亭子)_調值,南寧(亭子)_調類,橫縣(橫州)_聲母,橫縣(橫州)_韻母,橫縣(橫州)_調值,橫縣(橫州)_調類,扶綏(龍頭)_聲母,扶綏(龍頭)_韻母,扶綏(龍頭)_調值,扶綏(龍頭)_調類,龍州(上龍)_聲母,龍州(上龍)_韻母,龍州(上龍)_調值,龍州(上龍)_調類,藤縣(藤城)_聲母,藤縣(藤城)_韻母,藤縣(藤城)_調值,藤縣(藤城)_調類,鬱林(福綿)_聲母,鬱林(福綿)_韻母,鬱林(福綿)_調值,鬱林(福綿)_調類
18534,n,yE,22,陽入,n,au,21,陽去,n,ao,21,陽去,n,au,52,陽去,l,au,21,陽去,n,a,21,陽上,n,au,31,陽去,n,o,21,陽去,n,oɔ,52,陽去,n,ao,13,陽去,n,ao,134,陽去,n/n,ɐŋ/ɔː,31/35,陽平/陽去,n,ao,13,陰去,n,Au,22,陽去,n,au,13,陽去,n,au,22,陽去,n,ɛu,42,陽去,n,au,223,陽去,n,au,22,陽去,n,au,13,陽去,n,au,21,陽去,n,ao,22,陽去,n,ɐu,21,陽去
18535,n,yE,22,陽入,n,au,21,陽去,n,ao,21,陽去,n,au,52,陽去,l,au,21,陽去,n,a,21,陽上,n,au,31,陽去,n,o,21,陽去,n,oɔ,52,陽去,n,ao,13,陽去,n,ao,134,陽去,n/n,ɐŋ/ɔː,31/35,陽平/陽去,n,ao,13,陰去,n,Au,22,陽去,n,au,13,陽去,n,au,22,陽去,n,ɛu,42,陽去,n,au,223,陽去,n,au,22,陽去,n,au,13,陽去,n,au,21,陽去,n,ao,22,陽去,n,ɐu,21,陽去
18538,,,,,ts,au,52,陰去,ts,ao,33,上聲,ts,au,35,陰去,ts,au,35,陰去,ts,a,53,去聲,,,,,ts,o,53,陰去,ts,ɯə,24,陰去,ts,ao,554,上聲,ts,ao,55,陰上,,,,,ts,ao,13,陰去,,,,,m/p,a/a,55/41,陰平/陽平,,,,,ȵ,iau,33,陰上,,,,,ȵ,au,55,陰平,,iau,53,陰平,ts,au,35,陰去,,,,,l,au,,
18542,tʰ,uɯ,33,上聲,p,au,21,陽去,p,ao,21,陽去,p,au,52,陽去,p,au,21,陽去,p,a,21,陽上,,,,,p,o,21,陽去,p,oɔ,52,陽去,p,ao,13,陽去,p,ao,21,陽平,p,ao,35,陽去,p,ao,31,陽平,p,Au,42,陽平,p,au,41,陽平,p,au,41,陽平,p,ɛu,213,陽平,p,au,21,陽平,pʰ,au,25,陽平,p,au,13,陽去,p,au,21,陽去,p,ao,22,陽去,p,au,31,陽平
18552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18562,h,i,22,陽入,h,ɐu,21,陽去,h,ao,35,陰去,x,au,52,陽去,h,au,21,陽去,f,u,53,去聲,h,ou,31,陽去,x,u,21,陽去,x,ɯə,52,陽去,h,əu,35,陰平,h,əu,134,陽去,0,ɔː,35,陽去,h,ao,22,陽去,h,Au,22,陽去,h,au,22,陽上,h,au,22,陽去,h,ɛu,42,陽去,h,au,223,陽去,h,ou,22,陽去,h,au,35,陰去,h,au,21,陽去,h,ou,434,陰去,ŋ,ɐu,21,陽去
18563,h,i,22,陽入,h,ɐu,21,陽去,h,ao,35,陰去,x,au,52,陽去,h,au,21,陽去,f,u,53,去聲,h,ou,31,陽去,x,u,21,陽去,x,ɯə,52,陽去,h,əu,35,陰平,h,əu,134,陽去,0,ɔː,35,陽去,h,ao,22,陽去,h,Au,22,陽去,h,au,22,陽上,h,au,22,陽去,h,ɛu,42,陽去,h,au,223,陽去,h,ou,22,陽去,h,au,35,陰去,h,au,21,陽去,h,ou,434,陰去,ŋ,ɐu,21,陽去
18567,t,ao,13,陰入,t,ɐu,21,陽去,t,ao,33,上聲,t,au,52,陽去,t,au,21,陽去,t,u,21,陽上,t,ou,33,上聲,t,u,21,陽去,t,ɯ,52,陽去,t,ou,554,上聲,t/tʰ,əu/əu,55/435,陰上/陰去,t,ɔ,53,陰平,t,ao,22,陽去,t,Au,22,陽去,tʰ,au,33,陰上,t,au,22,陽去,t,ɛu,42,陽去,ta,au,33,陰上,t,ou,22,陽去,t,au,13,陽去,t,au,21,陽去,t,ɔu,35,陽上,t,ɐu,13,陽上
18572,,,,,t,ɐu,21,陽去,t,ao,21,陽去,t,au,35,陰去,t,au,21,陽去,t,u,21,陽上,t,au,35,陰平,t,u,21,陽去,t,ɯ,52,陽去,t,ou,13,陽去,t,əu,134,陽去,,,,,t,ao,22,陽去,t,Au,22,陽去,t,au,13,陽去,t,au,22,陽去,t,ɛu,42,陽去,t,au,223,陽去,t,ou,22,陽去,t,au,13,陽去,t,au,21,陽去,t,ɔu,22,陽去,t,ɐu,21,陽去
18581,t,i,33,上聲,t,ɐu,52,陰去,t,ao,35,陰去,t,au,35,陰去,t,au,35,陰去,t,u,53,去聲,t,ou,51,陰去,t,u,53,陰去,t,ɯ,24,陰去,t,ou,33,陰去,t,əu,435,陰去,t,ɔ,335,陰去,t,ao,13,陰去,t,Au,35,陰去,t,au,35,陰去,t,au,35,陰去,t,ɛu,55,陰去,t,au,55,陰去,t,ou,53,陰去,t,au,35,陰去,t,au,35,陰去,t,ɔu,434,陰去,t,ɐu,,
18583,t,i,33,上聲,tʰ,ɐu,21,陽去,t,ao,35,陰去,t,au,35,陰去,,,,,t,u,53,去聲,t,ou,51,陰去,t,u,53,陰去,t,ɯ,24,陰去,t,ou,554,上聲,t,əu,55,陰上,t,ɔ,335,陰去,t,ao,13,陰去,t,Au,35,陰去,t,au,33,陰上,t,au,33,陰上,t,ɛu,55,陰去,t,au,55,陰去,t,ou,33,陰上,t,au,33,陰上,t,au,33,陰上,t,ɔu,35,陽上,t,ɐu,33,陰上
18589,k,ɔ,55,陰去,k,au,52,陰去,k,ao,35,陰去,k,au,35,陰去,k,au,35,陰去,k,u,53,去聲,k,ou,51,陰去,k,u,53,陰去,k,ɯə,24,陰去,k,ou,33,陰去,k,əu,435,陰去,k,oː,335,陰去,k,ao,13,陰去,k,Au,35,陰去,k,au,35,陰去,k,au,35,陰去,k,ɛu,55,陰去,k,au,55,陰去,k,ou,53,陰去,k,au,35,陰去,k,au,35,陰去,k,ou,434,陰去,k,ɐu,52,陰去
18591,k,i,35,平聲,k,au,33,陰平,k,ao,13,陰平,k,au,33,陽平,k,au,43,陰平,k,u,55,陰平,k,ou,35,陰平,k,u,35,陰平,k,ɯə,33,陰平,k,əu,35,陰平,k,əu,53,陰平,k,oː,53,陰平,k,ao,44,陰平,k,Au,54,陰平,k,au,55,陰平,k,au,54,陰平,k,ɛu,34,陰平,k,au,55,陰去,k,ou,55,陰平,k,au,53,陰平,k,au,55,陰平,k,ou,53,陰平,k,ɐu,54,陰平
18594,0,iɔ,55,陰去,ŋ,ɐu,21,陽去,ŋ,ao,35,陰去,0,au,35,陰去,ŋ,au,35,陰去,ŋ,u,21,陽去,ŋ,au,35,陰平,0,au,53,陰去,ŋ,ɐu,52,陽去,0,ao,33,陰去,ŋ,əu,134,陽去,0,ao,33,陽上,0,ao,13,陰去,ŋ,Au,22,陽去,ŋ,au,13,陽去,ŋ,au,22,陽去,ŋ,ɛu,42,陽去,ŋ,au,223,陽去,ŋ,ɔu,13,陽上,ŋ,au,35,陰去,ŋ,au,35,陰去,ŋ,ou,22,陽去,ŋ,ɐu,21,陽去
18597,,,,,,,,,ŋ,ao,35,陰去,,,,,,,,,,,,,,,,,,,,,,,,,0,ao,33,陰去,ŋ,au,21,陽平,,,,,,,,,,,,,,,,,ŋ,au,41,陽平,,,,,,,,,,,,,ŋ,au,21,陽平,,,,,,,,,ŋ,ɐu,21,陽去
18603,m,ao,22,陽入,m,ɐu,21,陽去,m,ao,21,陽去,m,au,52,陽去,m,au,21,陽去,m,u,24,,m,ou,31,陽去,m,u,21,陽去,m,ɯ,52,陽去,m,ou,35,陰平,m,əu,134,陽去,m,ɔ,35,陽去,m,ao,22,陽去,m,Au,22,陽去,m,au,13,陽去,m,au,22,陽去,m,ɛu,42,陽去,m,au,223,陽去,m,ou,22,陽去,m,au,13,陽去,m,au,21,陽去,m,ɔu,22,陽去,m,ɐu,21,陽去
18610,m,ao,13,陰入,m,ɐu,21,陽去,m,ao,21,陽去,m,au,52,陽去,m,au,21,陽去,m,u,21,陽上,m,ou,31,陽去,m,u,21,陽去,m,ɯ,52,陽去,m,ou,35,陰平,m,əu,134,陽去,m,ao,35,陽去,m,ao,22,陽去,m,Au,22,陽去,m,au,13,陽去,m,au,22,陽去,m,ɛu,42,陽去,m,au,223,陽去,m,ou,22,陽去,m,au,13,陽去,m,au,21,陽去,m,ɔu,22,陽去,m,ɐu,21,陽去
18622,l,ao,21,陽去,l,ɐu,21,陽去,l,ao,533,陽平,n,au,35,陰去,l,au,21,陽去,l,u,33,陰上,l,au,31,陽去,l,u,21,陽去,l,ɯə,52,陽去,l,ou,554,上聲,l,əu,21,陽平,l,ɔ,35,陽去,l,ao,31,陽平,l,Au,42,陽平,l,au,41,陽平,l,au,41,陽平,l,ɛu,213,陽平,l,au,223,陽去,l,ou,25,陽平,l,au,21,陽平,l,au,31,陽平,l,ɔu,22,陽去,l,ɐu,54,陰平
18623,l,ao,21,陽去,l,ɐu,21,陽去,l,ao,533,陽平,n,au,35,陰去,l,au,21,陽去,l,u,33,陰上,l,au,31,陽去,l,u,21,陽去,l,ɯə,52,陽去,l,ou,554,上聲,l,əu,21,陽平,l,ɔ,35,陽去,l,ao,31,陽平,l,Au,42,陽平,l,au,41,陽平,l,au,41,陽平,l,ɛu,213,陽平,l,au,223,陽去,l,ou,25,陽平,l,au,21,陽平,l,au,31,陽平,l,ɔu,22,陽去,l,ɐu,54,陰平
18634,tsʰ,ɿ,55,陰去,tʰ,ɐu,32,上聲,tsʰ,ao,35,陰去,tsʰ,au,35,陰去,tsʰ,au,35,陰去,tsʰ,u,53,去聲,tsʰ,ou,51,陰去,tsʰ,u,33,上聲,tsʰ,ɿ,24,陰去,tsʰ,əu,33,陰去,tsʰ,əu,435,陰去,tʰ,ɔ,335,陰去,ts,ao,13,陰去,tsʰ,Au,35,陰去,tsʰ,au,35,陰去,tsʰ,au,35,陰去,tsʰ,ɛu,55,陰去,tɕʰ,au,55,陰去,tsʰ,ou,53,陰去,tsʰ,au,35,陰去,ts,au,21,陽去,tʰ,ɐu,,,tʰ,ɐu,52,陰去
18636,p,ao,13,陰入,p,u,21,陽去,p,ao,35,陰去,p,au,35,陰去,p,au,35,陰去,p,au,53,去聲,p,au,51,陰去,pʰ,u,53,陰去,p,u,52,陽去,p,ou,13,陽去,p,əu,435,陰去,p,ɔ,45,陰上,p,ao,13,陰去,p,Au,22,陽去,pʰ,au,35,陰去,p,au,22,陽去,p,ɛu,42,陽去,p,au,223,陽去,pʰ,ou,22,陽去,p,au,35,陰去,p,au,35,陰去,p,ɔu,22,陽去,p,ɐu,21,陽去
18637,p,ao,13,陰入,p,u,21,陽去,p,ao,35,陰去,p,au,35,陰去,p,au,35,陰去,p,au,53,去聲,p,au,51,陰去,pʰ,u,53,陰去,p,u,52,陽去,p,ou,13,陽去,p,əu,435,陰去,p,ɔ,45,陰上,p,ao,13,陰去,p,Au,22,陽去,pʰ,au,35,陰去,p,au,22,陽去,p,ɛu,42,陽去,p,au,223,陽去,pʰ,ou,22,陽去,p,au,35,陰去,p,au,35,陰去,p,ɔu,22,陽去,p,ɐu,21,陽去
18641,pʰ,i,21,陽去,p,ɐu,21,陽去,p,ao,35,陰去,p,au,52,陽去,p,au,21,陽去,p,u,21,陽上,pʰ,ou,31,陽去,p,u,21,陽去,p,ɯ,52,陽去,p,ou,13,陽去,,,,,p,ɔ,35,陽去,p,ao,22,陽去,p,Au,22,陽去,p,au,22,陽上,p,au,22,陽去,,,,,p,au,223,陽去,p,ou,22,陽去,p,au,35,陰去,p,au,21,陽去,p,ɔu,22,陽去,p,ɐu,21,陽去
18645,p,i,55,陰去,p,ɐu,52,陰去,p,ao,35,陰去,p,au,35,陰去,p,au,35,陰去,p,u,53,去聲,p,ou,51,陰去,p,u,53,陰去,p,ɯə,24,陰去,p,ou,33,陰去,p,əu,435,陰去,p,ɔ,335,陰去,p,ao,13,陰去,p,Au,35,陰去,p,au,35,陰去,p,au,35,陰去,p,ɛu,33,陰上,p,au,55,陰去,p,ou,55,陰去,p,au,35,陰去,p,au,33,陰上,p,Ei,33,陰上,p,ɐu,52,陰去
18648,,,,,0,ɐu,32,上聲,ŋ,ao,35,陰去,0,au,35,陰去,ŋ,au,35,陰去,ŋ,au,53,去聲,ŋ,au,35,陰平,0,u,53,陰去,0,ɯə,24,陰去,0,a,33,陰去,ŋ,əu,134,陽去,,,,,0,ao,13,陰去,0,Au,35,陰去,0,au,35,陰去,0,au,35,陰去,0,ɛu,33,陰上,0,au,55,陰去,0,ou,33,陰上,0,au,35,陰去,0,au,35,陰去,0,ɔu,33,陰上,0,ɐu,52,陰去
18649,,,,,0,ɐu,32,上聲,ŋ,ao,35,陰去,0,au,35,陰去,ŋ,au,35,陰去,ŋ,au,53,去聲,ŋ,au,35,陰平,0,u,53,陰去,0,ɯə,24,陰去,0,ao,33,陰去,ŋ,əu,134,陽去,,,,,0,ao,13,陰去,0,Au,35,陰去,0,au,35,陰去,0,au,35,陰去,0,ɛu,33,陰上,0,au,55,陰去,0,ou,33,陰上,0,au,35,陰去,0,au,35,陰去,0,ɔu,33,陰上,0,ɐu,52,陰去
18665,s,ɿ,55,陰去,ɬ,ɐu,52,陰去,s,ao,35,陰去,s,au,35,陰去,,,,,s,u,53,去聲,s,ou,51,陰去,s,u,53,陰去,s,ɯə,24,陰去,s,əu,33,陰去,s,əu,435,陰去,s,ɔ,335,陰去,ɬ,ao,13,陰去,ɬ,Au,35,陰去,ɬ,au,35,陰去,ɬ,au,35,陰去,,,,,ɬ,au,55,陰去,ɬ,ou,53,陰去,ɬ,au,35,陰去,ɬ,au,35,陰去,,,,,ɬ,ɐu,52,陰去
18666,s,ɿ,55,陰去,ɬ,ɐu,52,陰去,s,ao,35,陰去,s,au,35,陰去,,,,,s,u,53,去聲,s,ou,51,陰去,s,u,53,陰去,s,ɯə,24,陰去,s,əu,33,陰去,s,əu,435,陰去,s,ɔ,335,陰去,ɬ,ao,13,陰去,ɬ,Au,35,陰去,ɬ,au,35,陰去,ɬ,au,35,陰去,,,,,ɬ,au,55,陰去,ɬ,ou,53,陰去,ɬ,au,35,陰去,ɬ,au,35,陰去,,,,,ɬ,ɐu,52,陰去
18668,k,ao,55,陰去,kʰ,ɐu,52,陰去,k,ao,,,kʰ,au,35,陰去,kʰ,au,35,陰去,kʰ,u,53,去聲,kʰ,ou,51,陰去,kʰ,o,53,陰去,kʰ,oɔ,24,陰去,k,əu,554,上聲,k,əu,55,陰上,,,,,kʰ,ao,13,陰去,,,,,kʰ,au,35,陰去,kʰ,au,54,陰平,h,ɛu,55,陰去,k,au,33,陰上,,,,,,,,,k,au,33,陰上,,,,,k,ɐu,54,陰平
18669,k,ao,55,陰去,kʰ,ɐu,52,陰去,k,ao,,,kʰ,au,35,陰去,kʰ,au,35,陰去,kʰ,u,53,去聲,kʰ,ou,51,陰去,kʰ,o,53,陰去,kʰ,oɔ,24,陰去,k,əu,554,上聲,k,əu,55,陰上,,,,,kʰ,ao,13,陰去,,,,,kʰ,au,35,陰去,kʰ,au,54,陰平,h,ɛu,55,陰去,k,au,33,陰上,,,,,,,,,k,au,33,陰上,,,,,k,ɐu,54,陰平
18671,kʰ,i,55,陰去,kʰ,ɐu,52,陰去,kʰ,ao,35,陰去,kʰ,au,52,陽去,kʰ,au,35,陰去,kʰ,u,53,去聲,kʰ,ou,51,陰去,kʰ,əu,53,陰去,kʰ,oɔ,24,陰去,kʰ,ao,33,陰去,kʰ,əu,435,陰去,kʰ,ao,335,陰去,kʰ,ao,13,陰去,kʰ,Au,35,陰去,kʰ,au,35,陰去,kʰ,au,35,陰去,kʰ,ɛu,55,陰去,kʰ,au,55,陰去,kʰ,ou,53,陰去,kʰ,au,35,陰去,kʰ,au,35,陰去,kʰ,ao,434,陰去,kʰ,ɐu,52,陰去
18673,ts,i,55,陰去,t,ɐu,52,陰去,ts,ao,35,陰去,ts,au,35,陰去,ts,au,35,陰去,ts,u,53,去聲,,,,,ts,u,53,陰去,ts,ɯə,24,陰去,ts,əu,33,陰去,ts,əu,435,陰去,ts,ɔ,335,陰去,ts,ao,13,陰去,ts,Au,35,陰去,ts,au,35,陰去,ts,au,35,陰去,,,,,tɕ,au,55,陰去,,,,,ts,au,35,陰去,ts,au,35,陰去,t,ɐu,,,t,ɐu,52,陰去
18674,tsʰ,ao,13,陰入,tʰ,ɐu,52,陰去,tsʰ,ao,35,陰去,ts,au,35,陰去,tsʰ,au,35,陰去,tsʰ,u,53,去聲,tsʰ,ou,51,陰去,tsʰ,u,53,陰去,ts,ɿ,24,陰去,tsʰ,əu,33,陰去,tsʰ,əu,435,陰去,,,,,tsʰ,ao,13,陰去,tsʰ,Au,35,陰去,tsʰ,au,35,陰去,tsʰ,au,33,陰上,tsʰ,ɛu,55,陰去,tɕʰ,au,55,陰去,tsʰ,ou,53,陰去,tsʰ,au,35,陰去,tsʰ,au,33,陰上,tʰ,ɐu,33,陰上,tʰ,ɐu,54,陰平
18676,h,ao,33,上聲,h,ɐu,21,陽去,h,ao,35,陰去,x,au,35,陰去,h,au,35,陰去,x,a,53,去聲,h,au,51,陰去,x,o,53,陰去,x,ɯə,24,陰去,h,əu,33,陰去,h,əu,435,陰去,,,,,h,ao,22,陽去,h,Au,35,陰去,h,au,35,陰去,h,au,35,陰去,h,ɛu,55,陰去,h,au,55,陰去,h,ou,53,陰去,h,au,35,陰去,h,au,33,陰上,h,ɔu,434,陰去,h,ɐu,52,陰去
18677,h,i,55,陰去,h,ɐu,21,陽去,h,ao,35,陰去,x,au,35,陰去,h,au,35,陰去,f,u,53,去聲,h,au,51,陰去,,,,,x,ɯə,24,陰去,h,əu,33,陰去,h,əu,435,陰去,,,,,h,ao,22,陽去,h,Au,35,陰去,h,au,35,陰去,h,au,35,陰去,h,ɛu,33,陰上,h,au,55,陰去,h,ou,53,陰去,h,au,35,陰去,h,au,33,陰上,h,ɔu,434,陰去,h,ɐu,52,陰去
18685,t,a,55,陰去,k,ou,52,陰去,k,o,35,陰去,k,ɤə,35,陰去,k,uo,35,陰去,k,u,53,去聲,k,u,51,陰去,k,o,53,陰去,n,a,24,陰去,k,ɔ,33,陰去,k,ɔ,435,陰去,t,ɔː,31,陽平,k,ə,13,陰去,k,i,35,陰去,k,i,35,陰去,k,ɤ,35,陰去,k,ø,55,陰去,k,ɔ,55,陰去,k,ɔ,53,陰去,k,ɯ,35,陰去,k,ɤ,35,陰去,k,ɔ,,,k,ɤ,52,陰去
18686,h,ɔ,22,陽入,h,o,21,陽去,h/h,ɔ/o,21/21,陽去/陽去,x,uə,52,陽去,h,uo,21,陽去,f,u,21,陽上,h,ou,31,陽去,x,o,21,陽去,x,ɯ,52,陽去,h,ɔ,13,陽去,h,ɔ,435,陰去,0,ɔ,35,陽去,h,ɔ,22,陽去,h,ɔ,22,陽去,h,ɔ,13,陽去,h,ɔ,22,陽去,,,,,h,ɔ,55,陽去,h,ɔ,22,陽去,h,ɔ,13,陽去,h,ɔ,35,陰去,h,ɔ,22,陽去,0,ɤ,21,陽去
18690,,,,,t,ou,32,上聲,ts,ɔ,33,上聲,ts,uə,35,陰去,ts,uo,23,上聲,ts,u,53,去聲,ts,iə,33,上聲,ts,o,33,上聲,ts,ɯə,42,陰上,ts,Eə,33,陰去,ts,ɔ,435,陰去,ts,ɔː,35,陽去,ts,a,13,陰去,ts,ɔ,22,陽去,ts,ɔ,33,陰上,ts,ɔ,33,陰上,,,,,tɕ,ɔ,55,陰去,ts,ɔ,22,陽去,ts,a,33,陰上,ts,a,33,陰上,t,ɔ,,,t,ɔ,33,陰上
18707,0,ɯ,22,陽入,ŋ,o,21,陽去,ŋ,o,21,陽去,0,uə,52,陽去,0,u,21,陽去,ŋ,əu,21,陽上,ŋ,ou,31,陽去,ŋ,u,21,陽去,ŋ,ɯ,52,陽去,ŋ,ɔ,13,陽去,ŋ,ɔ,435,陰去,ŋ,ɔː,335,陰去,ŋ,a,22,陽去,ŋ,A,22,陽去,ŋ,a,13,陽去,ŋ,ɔ,22,陽去,ŋ,ø,42,陽去,ŋ,ɔ,223,陽去,ŋ,ɔ,22,陽去,ŋ,ɔ,13,陽去,ŋ,a,21,陽去,ŋ,ɔ,212,陽平,ŋ,ɤ,21,陽去
18708,tʰ,ɯ,35,平聲,t,ou,24,陽平,tʰ,o,,,tʰ,uə,21,陽上,tʰ,u,35,陰去,tʰ,əu,21,陽上,,,,,t,uə,23,陽平,tʰ,u,24,陰去,t,ai,35,陰平,tʰ,ɔ,53,陰平,,,,,tʰ,ɔ,31,陽平,t,ɔ,42,陽平,t,ɔ,41,陽平,t,ɔ,41,陽平,,,,,t,ai,223,陽去,,,,,t,a,13,陽去,,,,,,,,,t,ɤ,31,陽平
18709,t,ɛi,13,陰入,t,ai,21,陽去,ts,ua,21,陽去,t,a,52,陽去,t,ua,21,陽去,t,uə,21,陽上,,,,,t,a,21,陽去,t,ua,52,陽去,t,ai,13,陽去,t,ai,435,陰去,t,a,35,陽去,t,ai,21,陽上,t,ai,22,陽去,t,ai,41,陽去,t,ai,22,陽去,t,ai,42,陽去,t,ai,223,陽去,t,ai,22,陽去,t,ai,13,陽去,t,ai,21,陽去,t,ai,22,陽去,t,œi,21,陽去
18711,n,a,55,陰去,ŋ,i,33,陰平,l/l,ɔ/o,13/13,陰平/陰平,n,a,24,陰平,n,uo,21,陽去,n,u,24,,n,ɔ,55,入聲,n,a,53,陰去,n,a,24,陰去,n,a,13,陽去,n,a,134,陽去,n,a,35,陰去,n,a,21,陽上,n,A,33,陰上,n,i,33,陰上,n,a,33,陰上,n,a,22,陽上,n,a,13,陽上,n,a,25,陽平,n,a,35,陰去,n,a,53,陽上,n,a,35,陽上,n,ɔ,31,陽平
18716,k,u,55,陰去,k,ou,52,陰去,k/k,o/u,35/35,陰去/陰去,k,u,35,陰去,k,u,35,陰去,k,u,53,去聲,k,u,,,k,uə,53,陰去,k,u,24,陰去,k,uɔ,33,陰去,kʷ,a,435,陰去,k,ɔː,33,陽上,k,u,13,陰去,k,u,35,陰去,k,u,35,陰去,k,u,35,陰去,k,ou,55,陰去,k,u,55,陰去,k,u,53,陰去,k,u,35,陰去,k,u,35,陰去,k,ɔ,,,kʷ,ɤ,52,陰去
18723,f,u,21,陽去,,,,,h,o,533,陽平,,,,,,,,,,,,,h,ei,12,陽平,,,,,,,,,f,uə,21,陽平,0,ua,21,陽平,,,,,tsʰ,ai,44,陰平,h,u,42,陽平,tsʰ,ai,55,陰平,tsʰ,ai,54,陰平,h,ut,,,h,ɔ,21,陽平,h,u,25,陽平,h,u,21,陽平,,,,,,uɔ,212,陽平,,uɤ,31,陽平
18724,f,u,21,陽去,,,,,h,o,533,陽平,,,,,,,,,,,,,h,ei,12,陽平,,,,,,,,,f,uə,21,陽平,0,ua,21,陽平,,,,,tsʰ,ai,44,陰平,h,u,42,陽平,tsʰ,ai,55,陰平,tsʰ,ai,54,陰平,h,ut,,,h,ɔ,21,陽平,h,u,25,陽平,h,u,21,陽平,,,,,,uɔ,212,陽平,,uɤ,31,陽平
18729,kʰ,ɔ,13,陰入,kʰ,ou,52,陰去,kʰ,o,35,陰去,kʰ,uə,35,陰去,kʰ,uo,35,陰去,kʰ,ɔ,53,去聲,kʰ,u,51,陰去,kʰ,uə,53,陰去,kʰ,u,24,陰去,f,uɔ,33,陰去,kʰʷ,a,435,陰去,kʰ,ɔː,33,陽上,kʰ,ɔ,13,陰去,kʰ,ɔ,35,陰去,kʰ,ɔ,35,陰去,kʰ,ɔ,35,陰去,h,ou,55,陰去,kʰ,ɔ,55,陰去,h,u,53,陰去,kʰ,ɔ,35,陰去,kʰ,ɔ,35,陰去,f,ɔ,,,v,ɤ,52,陰去
18736,f,u,33,上聲,tʰ,ou,52,陰去,tʰ,o,33,上聲,tʰ,uə,52,陽去,tʰ,u,35,陰去,tʰ,ɔ,33,陰上,,,,,tʰ,o,53,陰去,t,u,24,陰去,tʰ,Eə,33,陰去,tʰ,ɔ,55,陰上,pʰ/tʰ,E/u,335/33,陰去/陽上,tʰ,u,13,陰去,tʰ,u,35,陰去,tʰ,u,35,陰去,tʰ,u,35,陰去,,,,,ɕ/tʰ,an/u,21/33,陽平/陰上,s,ø i,22,陽去,tʰ,u,35,陰去,,,,,ɕ,oi,22,陽去,s,øi,31,陽平
18737,f,u,33,上聲,tʰ,ou,52,陰去,tʰ,o,33,上聲,tʰ,uə,52,陽去,tʰ,u,35,陰去,tʰ,ɔ,33,陰上,,,,,tʰ,o,53,陰去,t,u,24,陰去,tʰ,Eə,33,陰去,tʰ,ɔ,55,陰上,pʰ/tʰ,E/u,335/33,陰去/陽上,tʰ,u,13,陰去,tʰ,u,35,陰去,tʰ,u,35,陰去,tʰ,u,35,陰去,,,,,ɕ/tʰ,an/u,21/33,陽平/陰上,s,ø i,22,陽去,tʰ,u,35,陰去,,,,,ɕ,oi,22,陽去,s,øi,31,陽平
18745,p,ɯ,55,陰去,p,y,52,陰去,p,ɔ,35,陰去,p,ɤə,35,陰去,p,uo,35,陰去,pʰ,əu,53,去聲,p,u,51,陰去,,,,,p,u,24,陰去,p,uɔ,35,陰平,p,ɔ,435,陰去,p,ɔː,33,陽上,pʰ,u,13,陰去,pʰ,u,35,陰去,pʰ,u,35,陰去,pʰ,u,35,陰去,p,ou,22,陽上,pʰ,u,55,陰去,p,ɔ,53,陰去,p,u,35,陰去,pʰ,u,35,陰去,p,ɔ,33,陰上,p,ɤ,52,陰去
